Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201911060TOR,https://www.basketball-reference.com/boxscores/pbp/201911060TOR.html,Toronto Raptors,Sacramento Kings,TOR,SAC,M. Gasol,R. Holmes,B. Hield,TOR,SAC,P. Siakam,/players/s/siakapa01.html,SAC,M. Gasol,R. Holmes,0
201911060MEM,https://www.basketball-reference.com/boxscores/pbp/201911060MEM.html,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,J. Jackson,K. Towns,K. Towns,MIN,MEM,J. Okogie,/players/o/okogijo01.html,MIN,K. Towns,J. Jackson,1
201911060DAL,https://www.basketball-reference.com/boxscores/pbp/201911060DAL.html,Dallas Mavericks,Orlando Magic,DAL,ORL,K. Porziņģis,N. Vučević,S. Curry,DAL,ORL,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,N. Vučević,1
201911060UTA,https://www.basketball-reference.com/boxscores/pbp/201911060UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,R. Gobert,J. Embiid,T. Harris,PHI,UTA,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,R. Gobert,1
201911060LAC,https://www.basketball-reference.com/boxscores/pbp/201911060LAC.html,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,M. Harrell,B. Lopez,E. Bledsoe,LAC,MIL,P. Patterson,/players/p/pattepa01.html,MIL,M. Harrell,B. Lopez,0
201911070CHO,https://www.basketball-reference.com/boxscores/pbp/201911070CHO.html,Charlotte Hornets,Boston Celtics,CHO,BOS,C. Zeller,D. Theis,M. Bridges,BOS,CHO,J. Brown,/players/b/brownja02.html,CHO,D. Theis,C. Zeller,0
201911070SAS,https://www.basketball-reference.com/boxscores/pbp/201911070SAS.html,San Antonio Spurs,Oklahoma City Thunder,SAS,OKC,L. Aldridge,S. Adams,S. Adams,OKC,SAS,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,L. Aldridge,1
201911070PHO,https://www.basketball-reference.com/boxscores/pbp/201911070PHO.html,Phoenix Suns,Miami Heat,PHO,MIA,A. Baynes,B. Adebayo,J. Butler,MIA,PHO,J. Butler,/players/b/butleji01.html,MIA,B. Adebayo,A. Baynes,1
201911070LAC,https://www.basketball-reference.com/boxscores/pbp/201911070LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,I. Zubac,H. Whiteside,I. Zubac,POR,LAC,D. Lillard,/players/l/lillada01.html,LAC,H. Whiteside,I. Zubac,0
201911080IND,https://www.basketball-reference.com/boxscores/pbp/201911080IND.html,Indiana Pacers,Detroit Pistons,IND,DET,D. Sabonis,A. Drummond,M. Morris,DET,IND,M. Morris,/players/m/morrima02.html,DET,A. Drummond,D. Sabonis,1
201911080ORL,https://www.basketball-reference.com/boxscores/pbp/201911080ORL.html,Orlando Magic,Memphis Grizzlies,ORL,MEM,N. Vučević,J. Jackson,J. Isaac,MEM,ORL,J. Morant,/players/m/moranja01.html,ORL,J. Jackson,N. Vučević,0
201911080WAS,https://www.basketball-reference.com/boxscores/pbp/201911080WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,T. Bryant,T. Thompson,T. Thompson,CLE,WAS,K. Love,/players/l/loveke01.html,CLE,T. Thompson,T. Bryant,1
201911080ATL,https://www.basketball-reference.com/boxscores/pbp/201911080ATL.html,Atlanta Hawks,Sacramento Kings,ATL,SAC,A. Len,R. Holmes,A. Len,SAC,ATL,N. Bjelica,/players/b/bjeline01.html,ATL,R. Holmes,A. Len,0
201911080MIN,https://www.basketball-reference.com/boxscores/pbp/201911080MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,K. Towns,W. Cauley-Stein,K. Towns,GSW,MIN,E. Paschall,/players/p/pascher01.html,MIN,W. Cauley-Stein,K. Towns,0
201911080NOP,https://www.basketball-reference.com/boxscores/pbp/201911080NOP.html,New Orleans Pelicans,Toronto Raptors,NOP,TOR,J. Okafor,M. Gasol,P. Siakam,TOR,NOP,P. Siakam,/players/s/siakapa01.html,TOR,M. Gasol,J. Okafor,1
201911080DAL,https://www.basketball-reference.com/boxscores/pbp/201911080DAL.html,Dallas Mavericks,New York Knicks,DAL,NYK,K. Porziņģis,T. Gibson,L. Dončić,DAL,NYK,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,T. Gibson,1
201911080DEN,https://www.basketball-reference.com/boxscores/pbp/201911080DEN.html,Denver Nuggets,Philadelphia 76ers,DEN,PHI,N. Jokić,J. Embiid,T. Harris,DEN,PHI,J. Murray,/players/m/murraja01.html,PHI,N. Jokić,J. Embiid,0
201911080UTA,https://www.basketball-reference.com/boxscores/pbp/201911080UTA.html,Utah Jazz,Milwaukee Bucks,UTA,MIL,R. Gobert,B. Lopez,B. Bogdanović,MIL,UTA,G. Antetokounmpo,/players/a/antetgi01.html,UTA,B. Lopez,R. Gobert,0
201911080POR,https://www.basketball-reference.com/boxscores/pbp/201911080POR.html,Portland Trail Blazers,Brooklyn Nets,POR,BRK,H. Whiteside,J. Allen,D. Lillard,POR,BRK,C. McCollum,/players/m/mccolcj01.html,POR,H. Whiteside,J. Allen,1
201911080LAL,https://www.basketball-reference.com/boxscores/pbp/201911080LAL.html,Los Angeles Lakers,Miami Heat,LAL,MIA,J. McGee,B. Adebayo,A. Bradley,MIA,LAL,J. Butler,/players/b/butleji01.html,LAL,B. Adebayo,J. McGee,0
201911090SAS,https://www.basketball-reference.com/boxscores/pbp/201911090SAS.html,San Antonio Spurs,Boston Celtics,SAS,BOS,L. Aldridge,D. Theis,D. DeRozan,SAS,BOS,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,D. Theis,1
201911090CHO,https://www.basketball-reference.com/boxscores/pbp/201911090CHO.html,Charlotte Hornets,New Orleans Pelicans,CHO,NOP,C. Zeller,D. Favors,J. Holiday,NOP,CHO,J. Holiday,/players/h/holidjr01.html,NOP,D. Favors,C. Zeller,1
201911090CHI,https://www.basketball-reference.com/boxscores/pbp/201911090CHI.html,Chicago Bulls,Houston Rockets,CHI,HOU,W. Carter,C. Capela,J. Harden,CHI,HOU,T. Satoranský,/players/s/satorto01.html,HOU,W. Carter,C. Capela,0
201911090MEM,https://www.basketball-reference.com/boxscores/pbp/201911090MEM.html,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,J. Jackson,B. Marjanović,M. Kleber,DAL,MEM,S. Curry,/players/c/curryse01.html,DAL,B. Marjanović,J. Jackson,1
201911090OKC,https://www.basketball-reference.com/boxscores/pbp/201911090OKC.html,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,S. Adams,W. Cauley-Stein,S. Adams,OKC,GSW,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,W. Cauley-Stein,1
201911100MIN,https://www.basketball-reference.com/boxscores/pbp/201911100MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Towns,N. Jokić,A. Wiggins,MIN,DEN,R. Covington,/players/c/covinro01.html,MIN,K. Towns,N. Jokić,1
201911100ORL,https://www.basketball-reference.com/boxscores/pbp/201911100ORL.html,Orlando Magic,Indiana Pacers,ORL,IND,N. Vučević,D. Sabonis,M. Fultz,ORL,IND,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,D. Sabonis,1
201911100PHI,https://www.basketball-reference.com/boxscores/pbp/201911100PHI.html,Philadelphia 76ers,Charlotte Hornets,PHI,CHO,J. Embiid,C. Zeller,J. Embiid,PHI,CHO,R. Neto,/players/n/netora01.html,PHI,J. Embiid,C. Zeller,1
201911100OKC,https://www.basketball-reference.com/boxscores/pbp/201911100OKC.html,Oklahoma City Thunder,Milwaukee Bucks,OKC,MIL,N. Noel,B. Lopez,G. Antetokounmpo,MIL,OKC,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,N. Noel,1
201911100NYK,https://www.basketball-reference.com/boxscores/pbp/201911100NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,T. Gibson,T. Thompson,C. Sexton,NYK,CLE,F. Ntilikina,/players/n/ntilila01.html,CLE,T. Gibson,T. Thompson,0
201911100PHO,https://www.basketball-reference.com/boxscores/pbp/201911100PHO.html,Phoenix Suns,Brooklyn Nets,PHO,BRK,A. Baynes,J. Allen,J. Allen,BRK,PHO,J. Harris,/players/h/harrijo01.html,BRK,J. Allen,A. Baynes,1
201911100POR,https://www.basketball-reference.com/boxscores/pbp/201911100POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,H. Whiteside,A. Len,C. McCollum,POR,ATL,M. Hezonja,/players/h/hezonma01.html,POR,H. Whiteside,A. Len,1
201911100LAL,https://www.basketball-reference.com/boxscores/pbp/201911100LAL.html,Los Angeles Lakers,Toronto Raptors,LAL,TOR,J. McGee,M. Gasol,A. Bradley,LAL,TOR,L. James,/players/j/jamesle01.html,LAL,J. McGee,M. Gasol,1
201911110DET,https://www.basketball-reference.com/boxscores/pbp/201911110DET.html,Detroit Pistons,Minnesota Timberwolves,DET,MIN,A. Drummond,K. Towns,A. Wiggins,MIN,DET,J. Okogie,/players/o/okogijo01.html,MIN,K. Towns,A. Drummond,1
201911110BOS,https://www.basketball-reference.com/boxscores/pbp/201911110BOS.html,Boston Celtics,Dallas Mavericks,BOS,DAL,D. Theis,K. Porziņģis,M. Smart,DAL,BOS,S. Curry,/players/c/curryse01.html,BOS,K. Porziņģis,D. Theis,0
201911110SAS,https://www.basketball-reference.com/boxscores/pbp/201911110SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,L. Aldridge,J. Jackson,D. Brooks,MEM,SAS,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,L. Aldridge,1
201911110NOP,https://www.basketball-reference.com/boxscores/pbp/201911110NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,D. Favors,C. Capela,P. Tucker,HOU,NOP,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,D. Favors,1
201911110GSW,https://www.basketball-reference.com/boxscores/pbp/201911110GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,W. Cauley-Stein,R. Gobert,B. Bogdanović,UTA,GSW,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,W. Cauley-Stein,1
201911110LAC,https://www.basketball-reference.com/boxscores/pbp/201911110LAC.html,Los Angeles Clippers,Toronto Raptors,LAC,TOR,I. Zubac,M. Gasol,P. Beverley,TOR,LAC,P. Siakam,/players/s/siakapa01.html,LAC,M. Gasol,I. Zubac,0
201911120IND,https://www.basketball-reference.com/boxscores/pbp/201911120IND.html,Indiana Pacers,Oklahoma City Thunder,IND,OKC,D. Sabonis,S. Adams,M. Brogdon,OKC,IND,S. Gilgeous-Alexander,/players/g/gilgesh01.html,IND,S. Adams,D. Sabonis,0
201911120PHI,https://www.basketball-reference.com/boxscores/pbp/201911120PHI.html,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,J. Embiid,T. Thompson,K. Love,CLE,PHI,C. Osman,/players/o/osmande01.html,CLE,T. Thompson,J. Embiid,1
201911120MIA,https://www.basketball-reference.com/boxscores/pbp/201911120MIA.html,Miami Heat,Detroit Pistons,MIA,DET,B. Adebayo,A. Drummond,D. Robinson,DET,MIA,M. Morris,/players/m/morrima02.html,MIA,A. Drummond,B. Adebayo,0
201911120CHI,https://www.basketball-reference.com/boxscores/pbp/201911120CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,W. Carter,T. Gibson,J. Randle,CHI,NYK,L. Markkanen,/players/m/markkla01.html,NYK,W. Carter,T. Gibson,0
201911120DEN,https://www.basketball-reference.com/boxscores/pbp/201911120DEN.html,Denver Nuggets,Atlanta Hawks,DEN,ATL,N. Jokić,D. Jones,P. Millsap,DEN,ATL,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,D. Jones,1
201911120PHO,https://www.basketball-reference.com/boxscores/pbp/201911120PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,A. Baynes,J. McGee,D. Šarić,PHO,LAL,K. Oubre,/players/o/oubreke01.html,PHO,A. Baynes,J. McGee,1
201911120UTA,https://www.basketball-reference.com/boxscores/pbp/201911120UTA.html,Utah Jazz,Brooklyn Nets,UTA,BRK,R. Gobert,J. Allen,M. Conley,BRK,UTA,G. Temple,/players/t/templga01.html,UTA,J. Allen,R. Gobert,0
201911120SAC,https://www.basketball-reference.com/boxscores/pbp/201911120SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,R. Holmes,H. Whiteside,N. Bjelica,SAC,POR,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,H. Whiteside,1
201911130CHO,https://www.basketball-reference.com/boxscores/pbp/201911130CHO.html,Charlotte Hornets,Memphis Grizzlies,CHO,MEM,C. Zeller,J. Jackson,J. Valančiūnas,MEM,CHO,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,C. Zeller,1
201911130ORL,https://www.basketball-reference.com/boxscores/pbp/201911130ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,A. Horford,T. Harris,PHI,ORL,B. Simmons,/players/s/simmobe01.html,PHI,A. Horford,N. Vučević,1
201911130BOS,https://www.basketball-reference.com/boxscores/pbp/201911130BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,E. Kanter,T. Bryant,M. Smart,BOS,WAS,M. Smart,/players/s/smartma01.html,BOS,E. Kanter,T. Bryant,1
201911130HOU,https://www.basketball-reference.com/boxscores/pbp/201911130HOU.html,Houston Rockets,Los Angeles Clippers,HOU,LAC,C. Capela,I. Zubac,J. Harden,HOU,LAC,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,I. Zubac,1
201911130MIN,https://www.basketball-reference.com/boxscores/pbp/201911130MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,K. Towns,L. Aldridge,L. Aldridge,MIN,SAS,J. Culver,/players/c/culveja01.html,SAS,K. Towns,L. Aldridge,0
201911130LAL,https://www.basketball-reference.com/boxscores/pbp/201911130LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,J. McGee,W. Cauley-Stein,J. McGee,LAL,GSW,L. James,/players/j/jamesle01.html,LAL,J. McGee,W. Cauley-Stein,1
201911130POR,https://www.basketball-reference.com/boxscores/pbp/201911130POR.html,Portland Trail Blazers,Toronto Raptors,POR,TOR,H. Whiteside,M. Gasol,R. Hood,POR,TOR,N. Little,/players/l/littlna01.html,POR,H. Whiteside,M. Gasol,1
201911140CLE,https://www.basketball-reference.com/boxscores/pbp/201911140CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,T. Thompson,B. Adebayo,K. Nunn,MIA,CLE,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,T. Thompson,1
201911140MIL,https://www.basketball-reference.com/boxscores/pbp/201911140MIL.html,Milwaukee Bucks,Chicago Bulls,MIL,CHI,B. Lopez,W. Carter,T. Satoranský,CHI,MIL,L. Markkanen,/players/m/markkla01.html,CHI,W. Carter,B. Lopez,1
201911140NOP,https://www.basketball-reference.com/boxscores/pbp/201911140NOP.html,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,D. Favors,M. Harrell,D. Favors,NOP,LAC,J. Redick,/players/r/redicjj01.html,NOP,D. Favors,M. Harrell,1
201911140NYK,https://www.basketball-reference.com/boxscores/pbp/201911140NYK.html,New York Knicks,Dallas Mavericks,NYK,DAL,T. Gibson,K. Porziņģis,J. Randle,DAL,NYK,D. Powell,/players/p/poweldw01.html,NYK,K. Porziņģis,T. Gibson,0
201911140PHO,https://www.basketball-reference.com/boxscores/pbp/201911140PHO.html,Phoenix Suns,Atlanta Hawks,PHO,ATL,A. Baynes,D. Jones,K. Oubre,ATL,PHO,T. Young,/players/y/youngtr01.html,PHO,D. Jones,A. Baynes,0
201911140DEN,https://www.basketball-reference.com/boxscores/pbp/201911140DEN.html,Denver Nuggets,Brooklyn Nets,DEN,BRK,N. Jokić,J. Allen,K. Irving,BRK,DEN,G. Temple,/players/t/templga01.html,BRK,J. Allen,N. Jokić,1
201911150CHO,https://www.basketball-reference.com/boxscores/pbp/201911150CHO.html,Charlotte Hornets,Detroit Pistons,CHO,DET,C. Zeller,A. Drummond,A. Drummond,DET,CHO,B. Brown,/players/b/brownbr01.html,DET,A. Drummond,C. Zeller,1
201911150ORL,https://www.basketball-reference.com/boxscores/pbp/201911150ORL.html,Orlando Magic,San Antonio Spurs,ORL,SAS,N. Vučević,L. Aldridge,B. Forbes,SAS,ORL,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,N. Vučević,1
201911150HOU,https://www.basketball-reference.com/boxscores/pbp/201911150HOU.html,Houston Rockets,Indiana Pacers,HOU,IND,T. Chandler,D. Sabonis,B. McLemore,IND,HOU,J. Sampson,/players/s/sampsja02.html,HOU,D. Sabonis,T. Chandler,0
201911150MEM,https://www.basketball-reference.com/boxscores/pbp/201911150MEM.html,Memphis Grizzlies,Utah Jazz,MEM,UTA,J. Jackson,R. Gobert,D. Brooks,MEM,UTA,J. Morant,/players/m/moranja01.html,MEM,J. Jackson,R. Gobert,1
201911150MIN,https://www.basketball-reference.com/boxscores/pbp/201911150MIN.html,Minnesota Timberwolves,Washington Wizards,MIN,WAS,K. Towns,T. Bryant,K. Towns,MIN,WAS,J. Culver,/players/c/culveja01.html,MIN,K. Towns,T. Bryant,1
201911150OKC,https://www.basketball-reference.com/boxscores/pbp/201911150OKC.html,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,S. Adams,J. Embiid,J. Embiid,PHI,OKC,J. Richardson,/players/r/richajo01.html,PHI,J. Embiid,S. Adams,1
201911150GSW,https://www.basketball-reference.com/boxscores/pbp/201911150GSW.html,Golden State Warriors,Boston Celtics,GSW,BOS,W. Cauley-Stein,D. Theis,W. Cauley-Stein,BOS,GSW,K. Walker,/players/w/walkeke02.html,GSW,D. Theis,W. Cauley-Stein,0
201911150LAL,https://www.basketball-reference.com/boxscores/pbp/201911150LAL.html,Los Angeles Lakers,Sacramento Kings,LAL,SAC,J. McGee,R. Holmes,N. Bjelica,SAC,LAL,B. Hield,/players/h/hieldbu01.html,SAC,R. Holmes,J. McGee,1
201911160CHI,https://www.basketball-reference.com/boxscores/pbp/201911160CHI.html,Chicago Bulls,Brooklyn Nets,CHI,BRK,W. Carter,J. Allen,G. Temple,BRK,CHI,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,W. Carter,1
201911160IND,https://www.basketball-reference.com/boxscores/pbp/201911160IND.html,Indiana Pacers,Milwaukee Bucks,IND,MIL,M. Turner,B. Lopez,D. DiVincenzo,IND,MIL,A. Holiday,/players/h/holidaa01.html,MIL,M. Turner,B. Lopez,0
201911160NYK,https://www.basketball-reference.com/boxscores/pbp/201911160NYK.html,New York Knicks,Charlotte Hornets,NYK,CHO,T. Gibson,C. Zeller,M. Morris,NYK,CHO,F. Ntilikina,/players/n/ntilila01.html,NYK,T. Gibson,C. Zeller,1
201911160MIA,https://www.basketball-reference.com/boxscores/pbp/201911160MIA.html,Miami Heat,New Orleans Pelicans,MIA,NOP,B. Adebayo,D. Favors,J. Holiday,MIA,NOP,M. Leonard,/players/l/leoname01.html,NOP,B. Adebayo,D. Favors,0
201911160MIN,https://www.basketball-reference.com/boxscores/pbp/201911160MIN.html,Minnesota Timberwolves,Houston Rockets,MIN,HOU,K. Towns,T. Chandler,J. Harden,HOU,MIN,J. Harden,/players/h/hardeja01.html,HOU,T. Chandler,K. Towns,1
201911160DAL,https://www.basketball-reference.com/boxscores/pbp/201911160DAL.html,Dallas Mavericks,Toronto Raptors,DAL,TOR,K. Porziņģis,M. Gasol,N. Powell,TOR,DAL,F. VanVleet,/players/v/vanvlfr01.html,TOR,M. Gasol,K. Porziņģis,1
201911160SAS,https://www.basketball-reference.com/boxscores/pbp/201911160SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,L. Aldridge,H. Whiteside,H. Whiteside,POR,SAS,N. Little,/players/l/littlna01.html,POR,H. Whiteside,L. Aldridge,1
201911160LAC,https://www.basketball-reference.com/boxscores/pbp/201911160LAC.html,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,I. Zubac,D. Jones,I. Zubac,LAC,ATL,M. Harkless,/players/h/harklma01.html,LAC,I. Zubac,D. Jones,1
201911170CLE,https://www.basketball-reference.com/boxscores/pbp/201911170CLE.html,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,T. Thompson,J. Embiid,C. Osman,PHI,CLE,B. Simmons,/players/s/simmobe01.html,CLE,J. Embiid,T. Thompson,0
201911170SAC,https://www.basketball-reference.com/boxscores/pbp/201911170SAC.html,Sacramento Kings,Boston Celtics,SAC,BOS,R. Holmes,D. Theis,B. Hield,SAC,BOS,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,D. Theis,1
201911170MEM,https://www.basketball-reference.com/boxscores/pbp/201911170MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,J. Jackson,N. Jokić,J. Murray,DEN,MEM,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,J. Jackson,1
201911170ORL,https://www.basketball-reference.com/boxscores/pbp/201911170ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,N. Vučević,T. Bryant,A. Gordon,ORL,WAS,A. Aminu,/players/a/aminual01.html,ORL,N. Vučević,T. Bryant,1
201911170NOP,https://www.basketball-reference.com/boxscores/pbp/201911170NOP.html,New Orleans Pelicans,Golden State Warriors,NOP,GSW,J. Hayes,W. Cauley-Stein,J. Redick,NOP,GSW,J. Redick,/players/r/redicjj01.html,NOP,J. Hayes,W. Cauley-Stein,1
201911170LAL,https://www.basketball-reference.com/boxscores/pbp/201911170LAL.html,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,J. McGee,D. Jones,K. Caldwell-Pope,LAL,ATL,L. James,/players/j/jamesle01.html,LAL,J. McGee,D. Jones,1
201911180NYK,https://www.basketball-reference.com/boxscores/pbp/201911180NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,T. Gibson,T. Thompson,F. Ntilikina,NYK,CLE,F. Ntilikina,/players/n/ntilila01.html,NYK,T. Gibson,T. Thompson,1
201911180BRK,https://www.basketball-reference.com/boxscores/pbp/201911180BRK.html,Brooklyn Nets,Indiana Pacers,BRK,IND,J. Allen,M. Turner,G. Temple,BRK,IND,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,M. Turner,1
201911180TOR,https://www.basketball-reference.com/boxscores/pbp/201911180TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,M. Gasol,C. Zeller,N. Powell,CHO,TOR,T. Rozier,/players/r/roziete01.html,TOR,C. Zeller,M. Gasol,0
201911180CHI,https://www.basketball-reference.com/boxscores/pbp/201911180CHI.html,Chicago Bulls,Milwaukee Bucks,CHI,MIL,W. Carter,B. Lopez,G. Antetokounmpo,MIL,CHI,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,W. Carter,1
201911180HOU,https://www.basketball-reference.com/boxscores/pbp/201911180HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,C. Capela,H. Whiteside,C. McCollum,POR,HOU,R. Hood,/players/h/hoodro01.html,POR,H. Whiteside,C. Capela,1
201911180DAL,https://www.basketball-reference.com/boxscores/pbp/201911180DAL.html,Dallas Mavericks,San Antonio Spurs,DAL,SAS,K. Porziņģis,L. Aldridge,L. Dončić,DAL,SAS,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,L. Aldridge,1
201911180PHO,https://www.basketball-reference.com/boxscores/pbp/201911180PHO.html,Phoenix Suns,Boston Celtics,PHO,BOS,A. Baynes,D. Theis,D. Booker,PHO,BOS,J. Carter,/players/c/carteje01.html,PHO,A. Baynes,D. Theis,1
201911180UTA,https://www.basketball-reference.com/boxscores/pbp/201911180UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,R. Gobert,K. Towns,J. Layman,UTA,MIN,R. O'Neale,/players/o/onealro01.html,MIN,R. Gobert,K. Towns,0
201911180LAC,https://www.basketball-reference.com/boxscores/pbp/201911180LAC.html,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,I. Zubac,S. Adams,P. George,LAC,OKC,M. Harkless,/players/h/harklma01.html,LAC,I. Zubac,S. Adams,1
201911190MEM,https://www.basketball-reference.com/boxscores/pbp/201911190MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,J. Jackson,W. Cauley-Stein,G. Robinson,MEM,GSW,D. Brooks,/players/b/brookdi01.html,GSW,J. Jackson,W. Cauley-Stein,0
