Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
200902180GSW,https://www.basketball-reference.com/boxscores/pbp/200902180GSW.html,Golden State Warriors,Los Angeles Lakers,GSW,LAL,R. Turiaf,P. Gasol,D. Fisher,LAL,GSW,D. Fisher,/players/f/fishede01.html,LAL,GSW,P. Gasol,/players/g/gasolpa01.html,R. Turiaf,/players/t/turiaro01.html,1
200902180LAC,https://www.basketball-reference.com/boxscores/pbp/200902180LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,D. Jordan,S. O'Neal,J. Richardson,PHO,LAC,S. Nash,/players/n/nashst01.html,PHO,LAC,S. O'Neal,/players/o/onealsh01.html,D. Jordan,/players/j/jordade01.html,1
200902190DET,https://www.basketball-reference.com/boxscores/pbp/200902190DET.html,Detroit Pistons,San Antonio Spurs,DET,SAS,R. Wallace,T. Duncan,R. Wallace,DET,SAS,A. Iverson,/players/i/iversal01.html,DET,SAS,R. Wallace,/players/w/wallara01.html,T. Duncan,/players/d/duncati01.html,1
200902190UTA,https://www.basketball-reference.com/boxscores/pbp/200902190UTA.html,Utah Jazz,Boston Celtics,UTA,BOS,M. Okur,K. Perkins,K. Garnett,BOS,UTA,R. Allen,/players/a/allenra02.html,BOS,UTA,K. Perkins,/players/p/perkike01.html,M. Okur,/players/o/okurme01.html,1
200902200CHA,https://www.basketball-reference.com/boxscores/pbp/200902200CHA.html,Charlotte Bobcats,Orlando Magic,CHA,ORL,E. Okafor,D. Howard,H. Türkoğlu,ORL,CHA,C. Lee,/players/l/leeco01.html,ORL,CHA,D. Howard,/players/h/howardw01.html,E. Okafor,/players/o/okafoem01.html,1
200902200NYK,https://www.basketball-reference.com/boxscores/pbp/200902200NYK.html,New York Knicks,Toronto Raptors,NYK,TOR,J. Jeffries,C. Bosh,W. Chandler,TOR,NYK,J. Calderón,/players/c/caldejo01.html,NYK,TOR,C. Bosh,/players/b/boshch01.html,J. Jeffries,/players/j/jeffrja01.html,0
200902200HOU,https://www.basketball-reference.com/boxscores/pbp/200902200HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,Y. Ming,E. Dampier,Y. Ming,DAL,HOU,J. Kidd,/players/k/kiddja01.html,HOU,DAL,E. Dampier,/players/d/dampier01.html,Y. Ming,/players/m/mingya01.html,0
200902200MEM,https://www.basketball-reference.com/boxscores/pbp/200902200MEM.html,Memphis Grizzlies,Sacramento Kings,MEM,SAC,M. Gasol,S. Hawes,H. Warrick,SAC,MEM,J. Thompson,/players/t/thompja02.html,MEM,SAC,S. Hawes,/players/h/hawessp01.html,M. Gasol,/players/g/gasolma01.html,0
200902200MIN,https://www.basketball-reference.com/boxscores/pbp/200902200MIN.html,Minnesota Timberwolves,Indiana Pacers,MIN,IND,K. Love,R. Hibbert,M. Miller,IND,MIN,T. Murphy,/players/m/murphtr01.html,MIN,IND,R. Hibbert,/players/h/hibbero01.html,K. Love,/players/l/loveke01.html,0
200902200NJN,https://www.basketball-reference.com/boxscores/pbp/200902200NJN.html,New Jersey Nets,Washington Wizards,NJN,WAS,B. Lopez,D. McGuire,D. Songaila,NJN,WAS,V. Carter,/players/c/cartevi01.html,WAS,NJN,B. Lopez,/players/l/lopezbr01.html,D. McGuire,/players/m/mcguido01.html,0
200902200CHI,https://www.basketball-reference.com/boxscores/pbp/200902200CHI.html,Chicago Bulls,Denver Nuggets,CHI,DEN,J. Noah,N. Hilário,L. Deng,DEN,CHI,C. Billups,/players/b/billuch01.html,CHI,DEN,N. Hilário,/players/h/hilarne01.html,J. Noah,/players/n/noahjo01.html,0
200902200MIL,https://www.basketball-reference.com/boxscores/pbp/200902200MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,F. Elson,Z. Ilgauskas,Z. Ilgauskas,CLE,MIL,B. Wallace,/players/w/wallabe01.html,CLE,MIL,Z. Ilgauskas,/players/i/ilgauzy01.html,F. Elson,/players/e/elsonfr01.html,1
200902200PHO,https://www.basketball-reference.com/boxscores/pbp/200902200PHO.html,Phoenix Suns,Oklahoma City Thunder,PHO,OKC,S. O'Neal,J. Green,J. Richardson,PHO,OKC,S. Nash,/players/n/nashst01.html,PHO,OKC,S. O'Neal,/players/o/onealsh01.html,J. Green,/players/g/greenje02.html,1
200902200POR,https://www.basketball-reference.com/boxscores/pbp/200902200POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,J. Przybilla,J. Smith,J. Johnson,ATL,POR,J. Johnson,/players/j/johnsjo02.html,ATL,POR,J. Smith,/players/s/smithjo03.html,J. Przybilla,/players/p/przybjo01.html,1
200902200LAL,https://www.basketball-reference.com/boxscores/pbp/200902200LAL.html,Los Angeles Lakers,New Orleans Hornets,LAL,NOH,P. Gasol,H. Armstrong,H. Armstrong,NOH,LAL,C. Paul,/players/p/paulch01.html,NOH,LAL,H. Armstrong,/players/a/armsthi01.html,P. Gasol,/players/g/gasolpa01.html,1
200902210MIA,https://www.basketball-reference.com/boxscores/pbp/200902210MIA.html,Miami Heat,Philadelphia 76ers,MIA,PHI,J. O'Neal,S. Dalembert,D. Wade,PHI,MIA,T. Young,/players/y/youngth01.html,MIA,PHI,S. Dalembert,/players/d/dalemsa01.html,J. O'Neal,/players/o/onealje01.html,0
200902210WAS,https://www.basketball-reference.com/boxscores/pbp/200902210WAS.html,Washington Wizards,San Antonio Spurs,WAS,SAS,D. McGuire,T. Duncan,A. Jamison,SAS,WAS,M. Finley,/players/f/finlemi01.html,WAS,SAS,T. Duncan,/players/d/duncati01.html,D. McGuire,/players/m/mcguido01.html,0
200902210DAL,https://www.basketball-reference.com/boxscores/pbp/200902210DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,E. Dampier,S. Hawes,J. Thompson,DAL,SAC,J. Kidd,/players/k/kiddja01.html,SAC,DAL,E. Dampier,/players/d/dampier01.html,S. Hawes,/players/h/hawessp01.html,0
200902210UTA,https://www.basketball-reference.com/boxscores/pbp/200902210UTA.html,Utah Jazz,New Orleans Hornets,UTA,NOH,M. Okur,H. Armstrong,P. Stojaković,UTA,NOH,D. Williams,/players/w/willide01.html,NOH,UTA,M. Okur,/players/o/okurme01.html,H. Armstrong,/players/a/armsthi01.html,0
200902210GSW,https://www.basketball-reference.com/boxscores/pbp/200902210GSW.html,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,R. Turiaf,J. Green,J. Green,OKC,GSW,R. Westbrook,/players/w/westbru01.html,OKC,GSW,J. Green,/players/g/greenje02.html,R. Turiaf,/players/t/turiaro01.html,1
200902220IND,https://www.basketball-reference.com/boxscores/pbp/200902220IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,R. Hibbert,J. Noah,B. Gordon,CHI,IND,L. Deng,/players/d/denglu01.html,CHI,IND,J. Noah,/players/n/noahjo01.html,R. Hibbert,/players/h/hibbero01.html,1
200902220TOR,https://www.basketball-reference.com/boxscores/pbp/200902220TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,C. Bosh,J. Jeffries,A. Harrington,NYK,TOR,C. Duhon,/players/d/duhonch01.html,NYK,TOR,J. Jeffries,/players/j/jeffrja01.html,C. Bosh,/players/b/boshch01.html,1
200902220PHO,https://www.basketball-reference.com/boxscores/pbp/200902220PHO.html,Phoenix Suns,Boston Celtics,PHO,BOS,S. O'Neal,K. Perkins,P. Pierce,PHO,BOS,S. Nash,/players/n/nashst01.html,BOS,PHO,S. O'Neal,/players/o/onealsh01.html,K. Perkins,/players/p/perkike01.html,0
200902220HOU,https://www.basketball-reference.com/boxscores/pbp/200902220HOU.html,Houston Rockets,Charlotte Bobcats,HOU,CHA,Y. Ming,E. Okafor,S. Battier,CHA,HOU,R. Felton,/players/f/feltora01.html,HOU,CHA,E. Okafor,/players/o/okafoem01.html,Y. Ming,/players/m/mingya01.html,0
200902220MIL,https://www.basketball-reference.com/boxscores/pbp/200902220MIL.html,Milwaukee Bucks,Denver Nuggets,MIL,DEN,F. Elson,N. Hilário,R. Sessions,DEN,MIL,C. Billups,/players/b/billuch01.html,MIL,DEN,N. Hilário,/players/h/hilarne01.html,F. Elson,/players/e/elsonfr01.html,0
200902220ORL,https://www.basketball-reference.com/boxscores/pbp/200902220ORL.html,Orlando Magic,Miami Heat,ORL,MIA,D. Howard,J. O'Neal,R. Lewis,MIA,ORL,M. Chalmers,/players/c/chalmma01.html,ORL,MIA,J. O'Neal,/players/o/onealje01.html,D. Howard,/players/h/howardw01.html,0
200902220POR,https://www.basketball-reference.com/boxscores/pbp/200902220POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,,,,,,,,,,,,
200902220MIN,https://www.basketball-reference.com/boxscores/pbp/200902220MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Love,P. Gasol,K. Love,LAL,MIN,L. Odom,/players/o/odomla01.html,MIN,LAL,P. Gasol,/players/g/gasolpa01.html,K. Love,/players/l/loveke01.html,0
200902220CLE,https://www.basketball-reference.com/boxscores/pbp/200902220CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,Z. Ilgauskas,R. Wallace,T. Prince,CLE,DET,B. Wallace,/players/w/wallabe01.html,DET,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,R. Wallace,/players/w/wallara01.html,0
200902230NJN,https://www.basketball-reference.com/boxscores/pbp/200902230NJN.html,New Jersey Nets,Philadelphia 76ers,NJN,PHI,B. Lopez,S. Dalembert,W. Green,PHI,NJN,A. Iguodala,/players/i/iguodan01.html,PHI,NJN,S. Dalembert,/players/d/dalemsa01.html,B. Lopez,/players/l/lopezbr01.html,1
200902230NYK,https://www.basketball-reference.com/boxscores/pbp/200902230NYK.html,New York Knicks,Indiana Pacers,NYK,IND,J. Jeffries,R. Hibbert,R. Hibbert,IND,NYK,B. Rush,/players/r/rushbr01.html,IND,NYK,R. Hibbert,/players/h/hibbero01.html,J. Jeffries,/players/j/jeffrja01.html,1
200902230DEN,https://www.basketball-reference.com/boxscores/pbp/200902230DEN.html,Denver Nuggets,Boston Celtics,DEN,BOS,J. Petro,K. Perkins,C. Anthony,DEN,BOS,C. Billups,/players/b/billuch01.html,DEN,BOS,J. Petro,/players/p/petrojo01.html,K. Perkins,/players/p/perkike01.html,1
200902230UTA,https://www.basketball-reference.com/boxscores/pbp/200902230UTA.html,Utah Jazz,Atlanta Hawks,UTA,ATL,M. Okur,J. Smith,J. Johnson,ATL,UTA,M. Bibby,/players/b/bibbymi01.html,ATL,UTA,J. Smith,/players/s/smithjo03.html,M. Okur,/players/o/okurme01.html,1
200902230SAC,https://www.basketball-reference.com/boxscores/pbp/200902230SAC.html,Sacramento Kings,New Orleans Hornets,SAC,NOH,S. Hawes,T. Chandler,R. Butler,NOH,SAC,C. Paul,/players/p/paulch01.html,NOH,SAC,T. Chandler,/players/c/chandty01.html,S. Hawes,/players/h/hawessp01.html,1
200902230LAC,https://www.basketball-reference.com/boxscores/pbp/200902230LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,Z. Randolph,R. Turiaf,R. Turiaf,GSW,LAC,J. Crawford,/players/c/crawfja01.html,GSW,LAC,R. Turiaf,/players/t/turiaro01.html,Z. Randolph,/players/r/randoza01.html,1
200902240CLE,https://www.basketball-reference.com/boxscores/pbp/200902240CLE.html,Cleveland Cavaliers,Memphis Grizzlies,CLE,MEM,Z. Ilgauskas,M. Gasol,M. Williams,MEM,CLE,M. Conley,/players/c/conlemi01.html,CLE,MEM,M. Gasol,/players/g/gasolma01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
200902240TOR,https://www.basketball-reference.com/boxscores/pbp/200902240TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,C. Bosh,K. Love,C. Bosh,TOR,MIN,J. Calderón,/players/c/caldejo01.html,TOR,MIN,C. Bosh,/players/b/boshch01.html,K. Love,/players/l/loveke01.html,1
200902240MIA,https://www.basketball-reference.com/boxscores/pbp/200902240MIA.html,Miami Heat,Detroit Pistons,MIA,DET,J. O'Neal,R. Wallace,A. McDyess,MIA,DET,M. Chalmers,/players/c/chalmma01.html,DET,MIA,J. O'Neal,/players/o/onealje01.html,R. Wallace,/players/w/wallara01.html,0
200902240CHI,https://www.basketball-reference.com/boxscores/pbp/200902240CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,J. Noah,D. Howard,D. Rose,ORL,CHI,R. Lewis,/players/l/lewisra02.html,CHI,ORL,D. Howard,/players/h/howardw01.html,J. Noah,/players/n/noahjo01.html,0
200902240OKC,https://www.basketball-reference.com/boxscores/pbp/200902240OKC.html,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,J. Green,P. Gasol,R. Westbrook,OKC,LAL,K. Durant,/players/d/duranke01.html,OKC,LAL,J. Green,/players/g/greenje02.html,P. Gasol,/players/g/gasolpa01.html,1
200902240HOU,https://www.basketball-reference.com/boxscores/pbp/200902240HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,Y. Ming,J. Przybilla,B. Roy,POR,HOU,S. Blake,/players/b/blakest01.html,POR,HOU,J. Przybilla,/players/p/przybjo01.html,Y. Ming,/players/m/mingya01.html,1
200902240SAS,https://www.basketball-reference.com/boxscores/pbp/200902240SAS.html,San Antonio Spurs,Dallas Mavericks,SAS,DAL,K. Thomas,E. Dampier,K. Thomas,SAS,DAL,M. Bonner,/players/b/bonnema01.html,SAS,DAL,K. Thomas,/players/t/thomaku01.html,E. Dampier,/players/d/dampier01.html,1
200902240PHO,https://www.basketball-reference.com/boxscores/pbp/200902240PHO.html,Phoenix Suns,Charlotte Bobcats,PHO,CHA,,,,,,,,,,,,
200902250IND,https://www.basketball-reference.com/boxscores/pbp/200902250IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,R. Hibbert,M. Gasol,R. Hibbert,MEM,IND,D. Arthur,/players/a/arthuda01.html,IND,MEM,M. Gasol,/players/g/gasolma01.html,R. Hibbert,/players/h/hibbero01.html,0
200902250WAS,https://www.basketball-reference.com/boxscores/pbp/200902250WAS.html,Washington Wizards,Philadelphia 76ers,WAS,PHI,D. McGuire,S. Dalembert,S. Dalembert,PHI,WAS,A. Iguodala,/players/i/iguodan01.html,PHI,WAS,S. Dalembert,/players/d/dalemsa01.html,D. McGuire,/players/m/mcguido01.html,1
200902250NJN,https://www.basketball-reference.com/boxscores/pbp/200902250NJN.html,New Jersey Nets,Chicago Bulls,NJN,CHI,B. Lopez,J. Noah,T. Thomas,CHI,NJN,D. Rose,/players/r/rosede01.html,CHI,NJN,J. Noah,/players/n/noahjo01.html,B. Lopez,/players/l/lopezbr01.html,1
200902250NYK,https://www.basketball-reference.com/boxscores/pbp/200902250NYK.html,New York Knicks,Orlando Magic,NYK,ORL,J. Jeffries,D. Howard,A. Harrington,ORL,NYK,R. Alston,/players/a/alstora01.html,NYK,ORL,D. Howard,/players/h/howardw01.html,J. Jeffries,/players/j/jeffrja01.html,0
200902250MIN,https://www.basketball-reference.com/boxscores/pbp/200902250MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Love,M. Okur,R. Gomes,UTA,MIN,D. Williams,/players/w/willide01.html,MIN,UTA,M. Okur,/players/o/okurme01.html,K. Love,/players/l/loveke01.html,0
200902250NOH,https://www.basketball-reference.com/boxscores/pbp/200902250NOH.html,New Orleans Hornets,Detroit Pistons,NOH,DET,,,,,,,,,,,,
200902250DAL,https://www.basketball-reference.com/boxscores/pbp/200902250DAL.html,Dallas Mavericks,Milwaukee Bucks,DAL,MIL,E. Dampier,F. Elson,C. Villanueva,MIL,DAL,C. Villanueva,/players/v/villach01.html,MIL,DAL,F. Elson,/players/e/elsonfr01.html,E. Dampier,/players/d/dampier01.html,1
200902250SAS,https://www.basketball-reference.com/boxscores/pbp/200902250SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,K. Thomas,J. Przybilla,T. Parker,POR,SAS,S. Blake,/players/b/blakest01.html,SAS,POR,J. Przybilla,/players/p/przybjo01.html,K. Thomas,/players/t/thomaku01.html,0
200902250DEN,https://www.basketball-reference.com/boxscores/pbp/200902250DEN.html,Denver Nuggets,Atlanta Hawks,DEN,ATL,J. Petro,A. Horford,M. Williams,DEN,ATL,C. Billups,/players/b/billuch01.html,ATL,DEN,J. Petro,/players/p/petrojo01.html,A. Horford,/players/h/horfoal01.html,0
200902250SAC,https://www.basketball-reference.com/boxscores/pbp/200902250SAC.html,Sacramento Kings,Charlotte Bobcats,SAC,CHA,,,,,,,,,,,,
200902250LAC,https://www.basketball-reference.com/boxscores/pbp/200902250LAC.html,Los Angeles Clippers,Boston Celtics,LAC,BOS,M. Camby,K. Perkins,M. Camby,LAC,BOS,M. Collins,/players/c/collima01.html,LAC,BOS,M. Camby,/players/c/cambyma01.html,K. Perkins,/players/p/perkike01.html,1
200902260HOU,https://www.basketball-reference.com/boxscores/pbp/200902260HOU.html,Houston Rockets,Cleveland Cavaliers,HOU,CLE,Y. Ming,B. Wallace,L. James,CLE,HOU,Z. Ilgauskas,/players/i/ilgauzy01.html,CLE,HOU,B. Wallace,/players/w/wallabe01.html,Y. Ming,/players/m/mingya01.html,1
200902260LAL,https://www.basketball-reference.com/boxscores/pbp/200902260LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,P. Gasol,S. O'Neal,K. Bryant,PHO,LAL,L. Barbosa,/players/b/barbole01.html,LAL,PHO,S. O'Neal,/players/o/onealsh01.html,P. Gasol,/players/g/gasolpa01.html,0
200902270ORL,https://www.basketball-reference.com/boxscores/pbp/200902270ORL.html,Orlando Magic,Detroit Pistons,ORL,DET,D. Howard,R. Wallace,T. Prince,ORL,DET,R. Alston,/players/a/alstora01.html,DET,ORL,D. Howard,/players/h/howardw01.html,R. Wallace,/players/w/wallara01.html,0
200902270WAS,https://www.basketball-reference.com/boxscores/pbp/200902270WAS.html,Washington Wizards,Chicago Bulls,WAS,CHI,D. McGuire,J. Noah,B. Gordon,CHI,WAS,B. Gordon,/players/g/gordobe01.html,CHI,WAS,J. Noah,/players/n/noahjo01.html,D. McGuire,/players/m/mcguido01.html,1
200902270ATL,https://www.basketball-reference.com/boxscores/pbp/200902270ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,J. Smith,J. O'Neal,M. Williams,MIA,ATL,M. Chalmers,/players/c/chalmma01.html,ATL,MIA,J. O'Neal,/players/o/onealje01.html,J. Smith,/players/s/smithjo03.html,0
200902270BOS,https://www.basketball-reference.com/boxscores/pbp/200902270BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,K. Perkins,R. Hibbert,K. Perkins,BOS,IND,G. Davis,/players/d/davisgl01.html,BOS,IND,K. Perkins,/players/p/perkike01.html,R. Hibbert,/players/h/hibbero01.html,1
200902270NYK,https://www.basketball-reference.com/boxscores/pbp/200902270NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,J. Jeffries,S. Dalembert,A. Miller,PHI,NYK,W. Green,/players/g/greenwi01.html,PHI,NYK,S. Dalembert,/players/d/dalemsa01.html,J. Jeffries,/players/j/jeffrja01.html,1
200902270MIN,https://www.basketball-reference.com/boxscores/pbp/200902270MIN.html,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,K. Love,J. Przybilla,S. Blake,POR,MIN,B. Roy,/players/r/roybr01.html,POR,MIN,J. Przybilla,/players/p/przybjo01.html,K. Love,/players/l/loveke01.html,1
200902270NOH,https://www.basketball-reference.com/boxscores/pbp/200902270NOH.html,New Orleans Hornets,Milwaukee Bucks,NOH,MIL,T. Chandler,F. Elson,C. Villanueva,MIL,NOH,R. Sessions,/players/s/sessira01.html,MIL,NOH,F. Elson,/players/e/elsonfr01.html,T. Chandler,/players/c/chandty01.html,1
200902270DAL,https://www.basketball-reference.com/boxscores/pbp/200902270DAL.html,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,E. Dampier,J. Green,A. Wright,DAL,OKC,D. Nowitzki,/players/n/nowitdi01.html,DAL,OKC,E. Dampier,/players/d/dampier01.html,J. Green,/players/g/greenje02.html,1
200902270DEN,https://www.basketball-reference.com/boxscores/pbp/200902270DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,J. Petro,P. Gasol,C. Billups,LAL,DEN,L. Odom,/players/o/odomla01.html,DEN,LAL,P. Gasol,/players/g/gasolpa01.html,J. Petro,/players/p/petrojo01.html,0
200902270PHO,https://www.basketball-reference.com/boxscores/pbp/200902270PHO.html,Phoenix Suns,Toronto Raptors,PHO,TOR,S. O'Neal,A. Bargnani,S. O'Neal,PHO,TOR,L. Barbosa,/players/b/barbole01.html,PHO,TOR,S. O'Neal,/players/o/onealsh01.html,A. Bargnani,/players/b/bargnan01.html,1
200902270SAS,https://www.basketball-reference.com/boxscores/pbp/200902270SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,K. Thomas,Z. Ilgauskas,T. Parker,CLE,SAS,L. James,/players/j/jamesle01.html,SAS,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,K. Thomas,/players/t/thomaku01.html,0
200902270SAC,https://www.basketball-reference.com/boxscores/pbp/200902270SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,S. Hawes,M. Camby,M. Camby,LAC,SAC,Z. Randolph,/players/r/randoza01.html,LAC,SAC,M. Camby,/players/c/cambyma01.html,S. Hawes,/players/h/hawessp01.html,1
200902270GSW,https://www.basketball-reference.com/boxscores/pbp/200902270GSW.html,Golden State Warriors,Charlotte Bobcats,GSW,CHA,A. Biedriņš,E. Okafor,A. Biedriņš,CHA,GSW,R. Felton,/players/f/feltora01.html,GSW,CHA,E. Okafor,/players/o/okafoem01.html,A. Biedriņš,/players/b/biedran01.html,0
200902280PHI,https://www.basketball-reference.com/boxscores/pbp/200902280PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,S. Dalembert,D. Howard,T. Young,PHI,ORL,A. Iguodala,/players/i/iguodan01.html,PHI,ORL,S. Dalembert,/players/d/dalemsa01.html,D. Howard,/players/h/howardw01.html,1
200902280MIA,https://www.basketball-reference.com/boxscores/pbp/200902280MIA.html,Miami Heat,New York Knicks,MIA,NYK,J. O'Neal,J. Jeffries,J. Moon,NYK,MIA,D. Lee,/players/l/leeda02.html,MIA,NYK,J. Jeffries,/players/j/jeffrja01.html,J. O'Neal,/players/o/onealje01.html,0
200902280MEM,https://www.basketball-reference.com/boxscores/pbp/200902280MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,M. Gasol,J. Green,M. Conley,MEM,OKC,D. Arthur,/players/a/arthuda01.html,MEM,OKC,M. Gasol,/players/g/gasolma01.html,J. Green,/players/g/greenje02.html,1
200902280CHI,https://www.basketball-reference.com/boxscores/pbp/200902280CHI.html,Chicago Bulls,Houston Rockets,CHI,HOU,J. Noah,Y. Ming,L. Scola,CHI,HOU,T. Thomas,/players/t/thomaty01.html,HOU,CHI,J. Noah,/players/n/noahjo01.html,Y. Ming,/players/m/mingya01.html,0
200902280MIL,https://www.basketball-reference.com/boxscores/pbp/200902280MIL.html,Milwaukee Bucks,Washington Wizards,MIL,WAS,,,,,,,,,,,,
200902280UTA,https://www.basketball-reference.com/boxscores/pbp/200902280UTA.html,Utah Jazz,Sacramento Kings,UTA,SAC,M. Okur,S. Hawes,M. Okur,UTA,SAC,D. Williams,/players/w/willide01.html,UTA,SAC,M. Okur,/players/o/okurme01.html,S. Hawes,/players/h/hawessp01.html,1
200902280LAC,https://www.basketball-reference.com/boxscores/pbp/200902280LAC.html,Los Angeles Clippers,Charlotte Bobcats,LAC,CHA,M. Camby,E. Okafor,R. Bell,LAC,CHA,R. Davis,/players/d/davisri01.html,CHA,LAC,M. Camby,/players/c/cambyma01.html,E. Okafor,/players/o/okafoem01.html,0
200903010PHO,https://www.basketball-reference.com/boxscores/pbp/200903010PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,S. O'Neal,P. Gasol,K. Bryant,LAL,PHO,L. Odom,/players/o/odomla01.html,LAL,PHO,P. Gasol,/players/g/gasolpa01.html,S. O'Neal,/players/o/onealsh01.html,1
200903010NJN,https://www.basketball-reference.com/boxscores/pbp/200903010NJN.html,New Jersey Nets,New Orleans Hornets,NJN,NOH,B. Lopez,T. Chandler,R. Butler,NOH,NJN,C. Paul,/players/p/paulch01.html,NOH,NJN,T. Chandler,/players/c/chandty01.html,B. Lopez,/players/l/lopezbr01.html,1
