,Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
983,201703130CHO,https://www.basketball-reference.com/boxscores/pbp/201703130CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,C. Zeller,R. Lopez,M. Williams,CHI,CHO,R. Rondo,/players/r/rondora01.html,CHO,CHI,R. Lopez,/players/l/lopezro01.html,C. Zeller,/players/z/zelleco01.html,0.0
984,201703130TOR,https://www.basketball-reference.com/boxscores/pbp/201703130TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,J. Valančiūnas,D. Nowitzki,J. Valančiūnas,TOR,DAL,S. Ibaka,/players/i/ibakase01.html,TOR,DAL,J. Valančiūnas,/players/v/valanjo01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
985,201703130MEM,https://www.basketball-reference.com/boxscores/pbp/201703130MEM.html,Memphis Grizzlies,Milwaukee Bucks,MEM,MIL,M. Gasol,T. Maker,M. Conley,MEM,MIL,J. Green,/players/g/greenja01.html,MEM,MIL,M. Gasol,/players/g/gasolma01.html,T. Maker,/players/m/makerth01.html,1.0
986,201703130MIN,https://www.basketball-reference.com/boxscores/pbp/201703130MIN.html,Minnesota Timberwolves,Washington Wizards,MIN,WAS,K. Towns,M. Gortat,R. Rubio,WAS,MIN,O. Porter,/players/p/porteot01.html,MIN,WAS,M. Gortat,/players/g/gortama01.html,K. Towns,/players/t/townska01.html,0.0
987,201703130SAS,https://www.basketball-reference.com/boxscores/pbp/201703130SAS.html,San Antonio Spurs,Atlanta Hawks,SAS,ATL,D. Dedmon,D. Howard,D. Lee,SAS,ATL,P. Mills,/players/m/millspa02.html,SAS,ATL,D. Dedmon,/players/d/dedmode01.html,D. Howard,/players/h/howardw01.html,1.0
988,201703130UTA,https://www.basketball-reference.com/boxscores/pbp/201703130UTA.html,Utah Jazz,Los Angeles Clippers,UTA,LAC,R. Gobert,D. Jordan,C. Paul,UTA,LAC,B. Diaw,/players/d/diawbo01.html,LAC,UTA,R. Gobert,/players/g/goberru01.html,D. Jordan,/players/j/jordade01.html,0.0
989,201703130DEN,https://www.basketball-reference.com/boxscores/pbp/201703130DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,N. Jokić,I. Zubac,D. Gallinari,DEN,LAL,M. Plumlee,/players/p/plumlma01.html,DEN,LAL,N. Jokić,/players/j/jokicni01.html,I. Zubac,/players/z/zubaciv01.html,1.0
990,201703130SAC,https://www.basketball-reference.com/boxscores/pbp/201703130SAC.html,Sacramento Kings,Orlando Magic,SAC,ORL,W. Cauley-Stein,N. Vučević,S. Labissière,ORL,SAC,A. Gordon,/players/g/gordoaa01.html,SAC,ORL,N. Vučević,/players/v/vucevni01.html,W. Cauley-Stein,/players/c/caulewi01.html,0.0
991,201703140CLE,https://www.basketball-reference.com/boxscores/pbp/201703140CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,T. Thompson,A. Drummond,M. Morris,DET,CLE,T. Harris,/players/h/harrito02.html,DET,CLE,A. Drummond,/players/d/drumman01.html,T. Thompson,/players/t/thomptr01.html,1.0
992,201703140BRK,https://www.basketball-reference.com/boxscores/pbp/201703140BRK.html,Brooklyn Nets,Oklahoma City Thunder,BRK,OKC,Steven Adams,Steven Adams,Brook Lopez,OKC,BRK,,,BRK,OKC,Steven Adams,adamsst01.html,Steven Adams,adamsst01.html,0.0
993,201703140NYK,https://www.basketball-reference.com/boxscores/pbp/201703140NYK.html,New York Knicks,Indiana Pacers,NYK,IND,K. Porziņģis,M. Turner,M. Turner,IND,NYK,J. Teague,/players/t/teaguje01.html,IND,NYK,M. Turner,/players/t/turnemy01.html,K. Porziņģis,/players/p/porzikr01.html,1.0
994,201703140NOP,https://www.basketball-reference.com/boxscores/pbp/201703140NOP.html,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,A. Davis,J. Nurkić,J. Nurkić,POR,NOP,D. Lillard,/players/l/lillada01.html,POR,NOP,J. Nurkić,/players/n/nurkiju01.html,A. Davis,/players/d/davisan02.html,1.0
995,201703140GSW,https://www.basketball-reference.com/boxscores/pbp/201703140GSW.html,Golden State Warriors,Philadelphia 76ers,GSW,PHI,Zaza Pachulia,Jahlil Okafor,Jahlil Okafor,GSW,PHI,,,PHI,GSW,Zaza Pachulia,pachuza01.html,Jahlil Okafor,okafoja01.html,0.0
996,201703150IND,https://www.basketball-reference.com/boxscores/pbp/201703150IND.html,Indiana Pacers,Charlotte Hornets,IND,CHO,Myles Turner,Myles Turner,Myles Turner,CHO,IND,,,IND,CHO,Myles Turner,turnemy01.html,Myles Turner,turnemy01.html,0.0
997,201703150WAS,https://www.basketball-reference.com/boxscores/pbp/201703150WAS.html,Washington Wizards,Dallas Mavericks,WAS,DAL,M. Gortat,D. Nowitzki,M. Gortat,WAS,DAL,O. Porter,/players/p/porteot01.html,WAS,DAL,M. Gortat,/players/g/gortama01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
998,201703150BOS,https://www.basketball-reference.com/boxscores/pbp/201703150BOS.html,Boston Celtics,Minnesota Timberwolves,BOS,MIN,A. Johnson,K. Towns,K. Towns,MIN,BOS,G. Dieng,/players/d/dienggo01.html,MIN,BOS,K. Towns,/players/t/townska01.html,A. Johnson,/players/j/johnsam01.html,1.0
999,201703150DET,https://www.basketball-reference.com/boxscores/pbp/201703150DET.html,Detroit Pistons,Utah Jazz,DET,UTA,A. Drummond,R. Gobert,R. Jackson,DET,UTA,R. Jackson,/players/j/jacksre01.html,DET,UTA,A. Drummond,/players/d/drumman01.html,R. Gobert,/players/g/goberru01.html,1.0
1000,201703150MIA,https://www.basketball-reference.com/boxscores/pbp/201703150MIA.html,Miami Heat,New Orleans Pelicans,MIA,NOP,H. Whiteside,A. Davis,G. Dragić,NOP,MIA,D. Cousins,/players/c/couside01.html,MIA,NOP,A. Davis,/players/d/davisan02.html,H. Whiteside,/players/w/whiteha01.html,0.0
1001,201703150CHI,https://www.basketball-reference.com/boxscores/pbp/201703150CHI.html,Chicago Bulls,Memphis Grizzlies,CHI,MEM,R. Lopez,M. Gasol,R. Rondo,CHI,MEM,B. Portis,/players/p/portibo01.html,CHI,MEM,R. Lopez,/players/l/lopezro01.html,M. Gasol,/players/g/gasolma01.html,1.0
1002,201703150HOU,https://www.basketball-reference.com/boxscores/pbp/201703150HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,C. Capela,I. Zubac,C. Capela,HOU,LAL,P. Beverley,/players/b/beverpa01.html,HOU,LAL,C. Capela,/players/c/capelca01.html,I. Zubac,/players/z/zubaciv01.html,1.0
1003,201703150SAS,https://www.basketball-reference.com/boxscores/pbp/201703150SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,D. Dedmon,J. Nurkić,L. Aldridge,SAS,POR,D. Green,/players/g/greenda02.html,SAS,POR,D. Dedmon,/players/d/dedmode01.html,J. Nurkić,/players/n/nurkiju01.html,1.0
1004,201703150PHO,https://www.basketball-reference.com/boxscores/pbp/201703150PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,A. Len,K. Koufos,K. Koufos,SAC,PHO,T. Lawson,/players/l/lawsoty01.html,SAC,PHO,K. Koufos,/players/k/koufoko01.html,A. Len,/players/l/lenal01.html,1.0
1005,201703150LAC,https://www.basketball-reference.com/boxscores/pbp/201703150LAC.html,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,D. Jordan,T. Maker,G. Antetokounmpo,LAC,MIL,C. Paul,/players/p/paulch01.html,MIL,LAC,D. Jordan,/players/j/jordade01.html,T. Maker,/players/m/makerth01.html,0.0
1006,201703160CLE,https://www.basketball-reference.com/boxscores/pbp/201703160CLE.html,Cleveland Cavaliers,Utah Jazz,CLE,UTA,T. Thompson,R. Gobert,K. Irving,CLE,UTA,K. Love,/players/l/loveke01.html,CLE,UTA,T. Thompson,/players/t/thomptr01.html,R. Gobert,/players/g/goberru01.html,1.0
1007,201703160TOR,https://www.basketball-reference.com/boxscores/pbp/201703160TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,J. Valančiūnas,S. Adams,S. Adams,OKC,TOR,R. Westbrook,/players/w/westbru01.html,OKC,TOR,S. Adams,/players/a/adamsst01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
1008,201703160ATL,https://www.basketball-reference.com/boxscores/pbp/201703160ATL.html,Atlanta Hawks,Memphis Grizzlies,ATL,MEM,D. Howard,M. Gasol,K. Bazemore,ATL,MEM,T. Sefolosha,/players/s/sefolth01.html,ATL,MEM,D. Howard,/players/h/howardw01.html,M. Gasol,/players/g/gasolma01.html,1.0
1009,201703160NYK,https://www.basketball-reference.com/boxscores/pbp/201703160NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,W. Hernangómez,B. Lopez,C. LeVert,BRK,NYK,J. Lin,/players/l/linje01.html,BRK,NYK,B. Lopez,/players/l/lopezbr01.html,W. Hernangómez,/players/h/hernawi01.html,1.0
1010,201703160DEN,https://www.basketball-reference.com/boxscores/pbp/201703160DEN.html,Denver Nuggets,Los Angeles Clippers,DEN,LAC,M. Plumlee,M. Speights,N. Jokić,DEN,LAC,J. Nelson,/players/n/nelsoja01.html,DEN,LAC,M. Plumlee,/players/p/plumlma01.html,M. Speights,/players/s/speigma01.html,1.0
1011,201703160GSW,https://www.basketball-reference.com/boxscores/pbp/201703160GSW.html,Golden State Warriors,Orlando Magic,GSW,ORL,Z. Pachulia,N. Vučević,K. Thompson,ORL,GSW,A. Gordon,/players/g/gordoaa01.html,GSW,ORL,N. Vučević,/players/v/vucevni01.html,Z. Pachulia,/players/p/pachuza01.html,0.0
1012,201703170PHI,https://www.basketball-reference.com/boxscores/pbp/201703170PHI.html,Philadelphia 76ers,Dallas Mavericks,PHI,DAL,R. Holmes,D. Nowitzki,R. Holmes,PHI,DAL,D. Šarić,/players/s/saricda01.html,PHI,DAL,R. Holmes,/players/h/holmeri01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
1013,201703170WAS,https://www.basketball-reference.com/boxscores/pbp/201703170WAS.html,Washington Wizards,Chicago Bulls,WAS,CHI,J. Smith,R. Lopez,J. Butler,CHI,WAS,B. Portis,/players/p/portibo01.html,CHI,WAS,R. Lopez,/players/l/lopezro01.html,J. Smith,/players/s/smithja02.html,1.0
1014,201703170BRK,https://www.basketball-reference.com/boxscores/pbp/201703170BRK.html,Brooklyn Nets,Boston Celtics,BRK,BOS,B. Lopez,A. Johnson,J. Crowder,BOS,BRK,J. Crowder,/players/c/crowdja01.html,BOS,BRK,A. Johnson,/players/j/johnsam01.html,B. Lopez,/players/l/lopezbr01.html,1.0
1015,201703170DET,https://www.basketball-reference.com/boxscores/pbp/201703170DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,A. Drummond,J. Valančiūnas,C. Joseph,DET,TOR,T. Harris,/players/h/harrito02.html,TOR,DET,A. Drummond,/players/d/drumman01.html,J. Valančiūnas,/players/v/valanjo01.html,0.0
1016,201703170MIA,https://www.basketball-reference.com/boxscores/pbp/201703170MIA.html,Miami Heat,Minnesota Timberwolves,MIA,MIN,H. Whiteside,K. Towns,H. Whiteside,MIA,MIN,L. Babbitt,/players/b/babbilu01.html,MIA,MIN,H. Whiteside,/players/w/whiteha01.html,K. Towns,/players/t/townska01.html,1.0
1017,201703170NOP,https://www.basketball-reference.com/boxscores/pbp/201703170NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,A. Davis,C. Capela,S. Hill,NOP,HOU,J. Holiday,/players/h/holidjr01.html,NOP,HOU,A. Davis,/players/d/davisan02.html,C. Capela,/players/c/capelca01.html,1.0
1018,201703170PHO,https://www.basketball-reference.com/boxscores/pbp/201703170PHO.html,Phoenix Suns,Orlando Magic,PHO,ORL,A. Len,N. Vučević,E. Fournier,PHO,ORL,M. Chriss,/players/c/chrisma01.html,ORL,PHO,A. Len,/players/l/lenal01.html,N. Vučević,/players/v/vucevni01.html,0.0
1019,201703170LAL,https://www.basketball-reference.com/boxscores/pbp/201703170LAL.html,Los Angeles Lakers,Milwaukee Bucks,LAL,MIL,I. Zubac,T. Maker,G. Antetokounmpo,MIL,LAL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,LAL,T. Maker,/players/m/makerth01.html,I. Zubac,/players/z/zubaciv01.html,1.0
1020,201703180OKC,https://www.basketball-reference.com/boxscores/pbp/201703180OKC.html,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,S. Adams,K. Koufos,S. Adams,OKC,SAC,V. Oladipo,/players/o/oladivi01.html,OKC,SAC,S. Adams,/players/a/adamsst01.html,K. Koufos,/players/k/koufoko01.html,1.0
1021,201703180ATL,https://www.basketball-reference.com/boxscores/pbp/201703180ATL.html,Atlanta Hawks,Portland Trail Blazers,ATL,POR,D. Howard,J. Nurkić,M. Harkless,POR,ATL,N. Vonleh,/players/v/vonleno01.html,POR,ATL,J. Nurkić,/players/n/nurkiju01.html,D. Howard,/players/h/howardw01.html,1.0
1022,201703180CHO,https://www.basketball-reference.com/boxscores/pbp/201703180CHO.html,Charlotte Hornets,Washington Wizards,CHO,WAS,C. Zeller,M. Gortat,J. Wall,CHO,WAS,M. Williams,/players/w/willima02.html,WAS,CHO,C. Zeller,/players/z/zelleco01.html,M. Gortat,/players/g/gortama01.html,0.0
1023,201703180LAC,https://www.basketball-reference.com/boxscores/pbp/201703180LAC.html,Los Angeles Clippers,Cleveland Cavaliers,LAC,CLE,D. Jordan,T. Thompson,I. Shumpert,CLE,LAC,C. Frye,/players/f/fryech01.html,CLE,LAC,T. Thompson,/players/t/thomptr01.html,D. Jordan,/players/j/jordade01.html,1.0
1024,201703180CHI,https://www.basketball-reference.com/boxscores/pbp/201703180CHI.html,Chicago Bulls,Utah Jazz,CHI,UTA,R. Lopez,R. Gobert,G. Hayward,UTA,CHI,G. Hayward,/players/h/haywago01.html,UTA,CHI,R. Gobert,/players/g/goberru01.html,R. Lopez,/players/l/lopezro01.html,1.0
1025,201703180MEM,https://www.basketball-reference.com/boxscores/pbp/201703180MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,M. Gasol,D. Dedmon,K. Leonard,MEM,SAS,M. Conley,/players/c/conlemi01.html,SAS,MEM,M. Gasol,/players/g/gasolma01.html,D. Dedmon,/players/d/dedmode01.html,0.0
1026,201703180DEN,https://www.basketball-reference.com/boxscores/pbp/201703180DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,M. Plumlee,C. Capela,G. Harris,HOU,DEN,R. Anderson,/players/a/anderry01.html,DEN,HOU,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,0.0
1027,201703180GSW,https://www.basketball-reference.com/boxscores/pbp/201703180GSW.html,Golden State Warriors,Milwaukee Bucks,GSW,MIL,Z. Pachulia,T. Maker,T. Maker,MIL,GSW,K. Middleton,/players/m/middlkh01.html,MIL,GSW,T. Maker,/players/m/makerth01.html,Z. Pachulia,/players/p/pachuza01.html,1.0
1028,201703190BRK,https://www.basketball-reference.com/boxscores/pbp/201703190BRK.html,Brooklyn Nets,Dallas Mavericks,BRK,DAL,B. Lopez,D. Nowitzki,W. Matthews,BRK,DAL,J. Lin,/players/l/linje01.html,DAL,BRK,B. Lopez,/players/l/lopezbr01.html,D. Nowitzki,/players/n/nowitdi01.html,0.0
1029,201703190PHI,https://www.basketball-reference.com/boxscores/pbp/201703190PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Okafor,A. Johnson,J. Okafor,PHI,BOS,D. Šarić,/players/s/saricda01.html,PHI,BOS,J. Okafor,/players/o/okafoja01.html,A. Johnson,/players/j/johnsam01.html,1.0
1030,201703190DET,https://www.basketball-reference.com/boxscores/pbp/201703190DET.html,Detroit Pistons,Phoenix Suns,DET,PHO,A. Drummond,A. Len,A. Len,DET,PHO,R. Jackson,/players/j/jacksre01.html,PHO,DET,A. Drummond,/players/d/drumman01.html,A. Len,/players/l/lenal01.html,0.0
1031,201703190MIA,https://www.basketball-reference.com/boxscores/pbp/201703190MIA.html,Miami Heat,Portland Trail Blazers,MIA,POR,H. Whiteside,J. Nurkić,J. Nurkić,POR,MIA,N. Vonleh,/players/v/vonleno01.html,POR,MIA,J. Nurkić,/players/n/nurkiju01.html,H. Whiteside,/players/w/whiteha01.html,1.0
1032,201703190NOP,https://www.basketball-reference.com/boxscores/pbp/201703190NOP.html,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,A. Davis,K. Towns,A. Wiggins,MIN,NOP,G. Dieng,/players/d/dienggo01.html,MIN,NOP,K. Towns,/players/t/townska01.html,A. Davis,/players/d/davisan02.html,1.0
1033,201703190TOR,https://www.basketball-reference.com/boxscores/pbp/201703190TOR.html,Toronto Raptors,Indiana Pacers,TOR,IND,J. Valančiūnas,M. Turner,P. George,IND,TOR,T. Young,/players/y/youngth01.html,IND,TOR,M. Turner,/players/t/turnemy01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
1034,201703190SAS,https://www.basketball-reference.com/boxscores/pbp/201703190SAS.html,San Antonio Spurs,Sacramento Kings,SAS,SAC,L. Aldridge,K. Koufos,B. Hield,SAC,SAS,D. Collison,/players/c/collida01.html,SAC,SAS,K. Koufos,/players/k/koufoko01.html,L. Aldridge,/players/a/aldrila01.html,1.0
1035,201703190LAL,https://www.basketball-reference.com/boxscores/pbp/201703190LAL.html,Los Angeles Lakers,Cleveland Cavaliers,LAL,CLE,I. Zubac,T. Thompson,K. Irving,CLE,LAL,K. Love,/players/l/loveke01.html,CLE,LAL,T. Thompson,/players/t/thomptr01.html,I. Zubac,/players/z/zubaciv01.html,1.0
1036,201703200CHO,https://www.basketball-reference.com/boxscores/pbp/201703200CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,C. Zeller,D. Howard,D. Howard,ATL,CHO,D. Schröder,/players/s/schrode01.html,ATL,CHO,D. Howard,/players/h/howardw01.html,C. Zeller,/players/z/zelleco01.html,1.0
1037,201703200IND,https://www.basketball-reference.com/boxscores/pbp/201703200IND.html,Indiana Pacers,Utah Jazz,IND,UTA,M. Turner,R. Gobert,T. Young,IND,UTA,T. Young,/players/y/youngth01.html,IND,UTA,M. Turner,/players/t/turnemy01.html,R. Gobert,/players/g/goberru01.html,1.0
1038,201703200ORL,https://www.basketball-reference.com/boxscores/pbp/201703200ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,R. Holmes,E. Fournier,ORL,PHI,A. Gordon,/players/g/gordoaa01.html,ORL,PHI,N. Vučević,/players/v/vucevni01.html,R. Holmes,/players/h/holmeri01.html,1.0
1039,201703200BOS,https://www.basketball-reference.com/boxscores/pbp/201703200BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,A. Johnson,M. Gortat,A. Bradley,WAS,BOS,J. Wall,/players/w/walljo01.html,BOS,WAS,M. Gortat,/players/g/gortama01.html,A. Johnson,/players/j/johnsam01.html,0.0
1040,201703200HOU,https://www.basketball-reference.com/boxscores/pbp/201703200HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,C. Capela,M. Plumlee,G. Harris,HOU,DEN,R. Anderson,/players/a/anderry01.html,DEN,HOU,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,0.0
1041,201703200OKC,https://www.basketball-reference.com/boxscores/pbp/201703200OKC.html,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,S. Adams,Z. Pachulia,S. Adams,OKC,GSW,V. Oladipo,/players/o/oladivi01.html,OKC,GSW,S. Adams,/players/a/adamsst01.html,Z. Pachulia,/players/p/pachuza01.html,1.0
1042,201703200LAC,https://www.basketball-reference.com/boxscores/pbp/201703200LAC.html,Los Angeles Clippers,New York Knicks,LAC,NYK,D. Jordan,K. Porziņģis,B. Griffin,NYK,LAC,W. Hernangómez,/players/h/hernawi01.html,LAC,NYK,K. Porziņģis,/players/p/porzikr01.html,D. Jordan,/players/j/jordade01.html,0.0
1043,201703210TOR,https://www.basketball-reference.com/boxscores/pbp/201703210TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,J. Valančiūnas,R. Lopez,J. Butler,CHI,TOR,N. Mirotić,/players/m/mirotni01.html,CHI,TOR,R. Lopez,/players/l/lopezro01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
1044,201703210BRK,https://www.basketball-reference.com/boxscores/pbp/201703210BRK.html,Brooklyn Nets,Detroit Pistons,BRK,DET,B. Lopez,A. Drummond,A. Drummond,DET,BRK,R. Jackson,/players/j/jacksre01.html,DET,BRK,A. Drummond,/players/d/drumman01.html,B. Lopez,/players/l/lopezbr01.html,1.0
1045,201703210MIA,https://www.basketball-reference.com/boxscores/pbp/201703210MIA.html,Miami Heat,Phoenix Suns,MIA,PHO,H. Whiteside,A. Len,M. Chriss,MIA,PHO,L. Babbitt,/players/b/babbilu01.html,PHO,MIA,H. Whiteside,/players/w/whiteha01.html,A. Len,/players/l/lenal01.html,0.0
1046,201703210NOP,https://www.basketball-reference.com/boxscores/pbp/201703210NOP.html,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,A. Davis,M. Gasol,J. Green,MEM,NOP,J. Green,/players/g/greenja01.html,MEM,NOP,M. Gasol,/players/g/gasolma01.html,A. Davis,/players/d/davisan02.html,1.0
1047,201703210DAL,https://www.basketball-reference.com/boxscores/pbp/201703210DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,D. Nowitzki,Z. Pachulia,P. McCaw,GSW,DAL,D. Green,/players/g/greendr01.html,GSW,DAL,Z. Pachulia,/players/p/pachuza01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
1048,201703210MIN,https://www.basketball-reference.com/boxscores/pbp/201703210MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,K. Towns,D. Dedmon,A. Wiggins,MIN,SAS,G. Dieng,/players/d/dienggo01.html,MIN,SAS,K. Towns,/players/t/townska01.html,D. Dedmon,/players/d/dedmode01.html,1.0
1049,201703210POR,https://www.basketball-reference.com/boxscores/pbp/201703210POR.html,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,J. Nurkić,T. Maker,M. Harkless,POR,MIL,N. Vonleh,/players/v/vonleno01.html,POR,MIL,J. Nurkić,/players/n/nurkiju01.html,T. Maker,/players/m/makerth01.html,1.0
1050,201703210LAL,https://www.basketball-reference.com/boxscores/pbp/201703210LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,I. Zubac,D. Jordan,J. Redick,LAC,LAL,L. Mbah a Moute,/players/m/mbahalu01.html,LAC,LAL,D. Jordan,/players/j/jordade01.html,I. Zubac,/players/z/zubaciv01.html,1.0
1051,201703220ORL,https://www.basketball-reference.com/boxscores/pbp/201703220ORL.html,Orlando Magic,Charlotte Hornets,ORL,CHO,N. Vučević,C. Zeller,T. Ross,ORL,CHO,E. Payton,/players/p/paytoel01.html,ORL,CHO,N. Vučević,/players/v/vucevni01.html,C. Zeller,/players/z/zelleco01.html,1.0
1052,201703220BOS,https://www.basketball-reference.com/boxscores/pbp/201703220BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,A. Johnson,M. Turner,J. Teague,IND,BOS,T. Young,/players/y/youngth01.html,IND,BOS,M. Turner,/players/t/turnemy01.html,A. Johnson,/players/j/johnsam01.html,1.0
1053,201703220CHI,https://www.basketball-reference.com/boxscores/pbp/201703220CHI.html,Chicago Bulls,Detroit Pistons,CHI,DET,J. Butler,A. Drummond,J. Lauvergne,DET,CHI,T. Harris,/players/h/harrito02.html,CHI,DET,A. Drummond,/players/d/drumman01.html,J. Butler,/players/b/butleji01.html,0.0
1054,201703220OKC,https://www.basketball-reference.com/boxscores/pbp/201703220OKC.html,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,S. Adams,J. Okafor,J. Okafor,OKC,PHI,R. Westbrook,/players/w/westbru01.html,PHI,OKC,S. Adams,/players/a/adamsst01.html,J. Okafor,/players/o/okafoja01.html,0.0
1055,201703220WAS,https://www.basketball-reference.com/boxscores/pbp/201703220WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,M. Gortat,D. Howard,B. Beal,ATL,WAS,E. İlyasova,/players/i/ilyaser01.html,WAS,ATL,D. Howard,/players/h/howardw01.html,M. Gortat,/players/g/gortama01.html,0.0
1056,201703220DEN,https://www.basketball-reference.com/boxscores/pbp/201703220DEN.html,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,M. Plumlee,T. Thompson,G. Harris,CLE,DEN,K. Love,/players/l/loveke01.html,DEN,CLE,T. Thompson,/players/t/thomptr01.html,M. Plumlee,/players/p/plumlma01.html,0.0
1057,201703220SAC,https://www.basketball-reference.com/boxscores/pbp/201703220SAC.html,Sacramento Kings,Milwaukee Bucks,SAC,MIL,W. Cauley-Stein,T. Maker,B. Hield,SAC,MIL,S. Labissière,/players/l/labissk01.html,SAC,MIL,W. Cauley-Stein,/players/c/caulewi01.html,T. Maker,/players/m/makerth01.html,1.0
1058,201703220UTA,https://www.basketball-reference.com/boxscores/pbp/201703220UTA.html,Utah Jazz,New York Knicks,UTA,NYK,R. Gobert,K. Porziņģis,C. Lee,UTA,NYK,G. Hill,/players/h/hillge01.html,NYK,UTA,R. Gobert,/players/g/goberru01.html,K. Porziņģis,/players/p/porzikr01.html,0.0
1059,201703230BRK,https://www.basketball-reference.com/boxscores/pbp/201703230BRK.html,Brooklyn Nets,Phoenix Suns,BRK,PHO,B. Lopez,A. Len,M. Chriss,PHO,BRK,M. Chriss,/players/c/chrisma01.html,PHO,BRK,A. Len,/players/l/lenal01.html,B. Lopez,/players/l/lopezbr01.html,1.0
1060,201703230MIA,https://www.basketball-reference.com/boxscores/pbp/201703230MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,H. Whiteside,J. Valančiūnas,J. Richardson,MIA,TOR,L. Babbitt,/players/b/babbilu01.html,MIA,TOR,H. Whiteside,/players/w/whiteha01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
