Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
200401170ATL,https://www.basketball-reference.com/boxscores/pbp/200401170ATL.html,Atlanta Hawks,Toronto Raptors,ATL,TOR,T. Ratliff,C. Bosh,S. Abdur-Rahim,ATL,TOR,S. Abdur-Rahim,/players/a/abdursh01.html,ATL,TOR,T. Ratliff,/players/r/ratlith01.html,C. Bosh,/players/b/boshch01.html,1
200401170WAS,https://www.basketball-reference.com/boxscores/pbp/200401170WAS.html,Washington Wizards,Seattle SuperSonics,WAS,SEA,K. Brown,J. James,R. Lewis,SEA,WAS,J. James,/players/j/jamesje01.html,SEA,WAS,J. James,/players/j/jamesje01.html,K. Brown,/players/b/brownkw01.html,1
200401170NJN,https://www.basketball-reference.com/boxscores/pbp/200401170NJN.html,New Jersey Nets,Indiana Pacers,NJN,IND,J. Collins,J. O'Neal,J. O'Neal,NJN,IND,K. Kittles,/players/k/kittlke01.html,IND,NJN,J. Collins,/players/c/collija04.html,J. O'Neal,/players/o/onealje01.html,0
200401170NOH,https://www.basketball-reference.com/boxscores/pbp/200401170NOH.html,New Orleans Hornets,Orlando Magic,NOH,ORL,J. Magloire,A. DeClercq,D. Armstrong,NOH,ORL,P. Brown,/players/b/brownpj01.html,NOH,ORL,J. Magloire,/players/m/magloja01.html,A. DeClercq,/players/d/declean01.html,1
200401170CHI,https://www.basketball-reference.com/boxscores/pbp/200401170CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,E. Curry,D. Mutombo,A. Houston,NYK,CHI,A. Houston,/players/h/houstal01.html,NYK,CHI,D. Mutombo,/players/m/mutomdi01.html,E. Curry,/players/c/curryed01.html,1
200401170MIL,https://www.basketball-reference.com/boxscores/pbp/200401170MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,B. Skinner,B. Wallace,B. Skinner,MIL,DET,M. Redd,/players/r/reddmi01.html,MIL,DET,B. Skinner,/players/s/skinnbr01.html,B. Wallace,/players/w/wallabe01.html,1
200401170UTA,https://www.basketball-reference.com/boxscores/pbp/200401170UTA.html,Utah Jazz,Cleveland Cavaliers,UTA,CLE,G. Ostertag,Z. Ilgauskas,Z. Ilgauskas,CLE,UTA,C. Boozer,/players/b/boozeca01.html,CLE,UTA,Z. Ilgauskas,/players/i/ilgauzy01.html,G. Ostertag,/players/o/ostergr01.html,1
200401170POR,https://www.basketball-reference.com/boxscores/pbp/200401170POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,V. Stepania,S. Bradley,A. Walker,POR,DAL,D. Stoudamire,/players/s/stoudda01.html,DAL,POR,V. Stepania,/players/s/stepavl01.html,S. Bradley,/players/b/bradlsh01.html,0
200401170LAL,https://www.basketball-reference.com/boxscores/pbp/200401170LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,J. Sampson,C. Kaman,K. Rush,LAL,LAC,G. Payton,/players/p/paytoga01.html,LAL,LAC,J. Sampson,/players/s/sampsja01.html,C. Kaman,/players/k/kamanch01.html,1
200401180BOS,https://www.basketball-reference.com/boxscores/pbp/200401180BOS.html,Boston Celtics,San Antonio Spurs,BOS,SAS,C. Mihm,T. Duncan,B. Bowen,SAS,BOS,B. Bowen,/players/b/bowenbr01.html,SAS,BOS,T. Duncan,/players/d/duncati01.html,C. Mihm,/players/m/mihmch01.html,1
200401180PHO,https://www.basketball-reference.com/boxscores/pbp/200401180PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,J. Voskuhl,R. Wallace,D. Davis,POR,PHO,D. Stoudamire,/players/s/stoudda01.html,POR,PHO,R. Wallace,/players/w/wallara01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401180DEN,https://www.basketball-reference.com/boxscores/pbp/200401180DEN.html,Denver Nuggets,Miami Heat,DEN,MIA,M. Camby,B. Grant,V. Lenard,DEN,MIA,A. Miller,/players/m/millean02.html,DEN,MIA,M. Camby,/players/c/cambyma01.html,B. Grant,/players/g/grantbr01.html,1
200401190NYK,https://www.basketball-reference.com/boxscores/pbp/200401190NYK.html,New York Knicks,Toronto Raptors,NYK,TOR,D. Mutombo,C. Bosh,S. Marbury,NYK,TOR,S. Marbury,/players/m/marbust01.html,NYK,TOR,D. Mutombo,/players/m/mutomdi01.html,C. Bosh,/players/b/boshch01.html,1
200401190WAS,https://www.basketball-reference.com/boxscores/pbp/200401190WAS.html,Washington Wizards,Chicago Bulls,WAS,CHI,K. Brown,E. Curry,A. Davis,CHI,WAS,K. Hinrich,/players/h/hinriki01.html,CHI,WAS,E. Curry,/players/c/curryed01.html,K. Brown,/players/b/brownkw01.html,1
200401190ATL,https://www.basketball-reference.com/boxscores/pbp/200401190ATL.html,Atlanta Hawks,Indiana Pacers,ATL,IND,T. Ratliff,J. O'Neal,J. O'Neal,IND,ATL,J. Tinsley,/players/t/tinslja01.html,IND,ATL,J. O'Neal,/players/o/onealje01.html,T. Ratliff,/players/r/ratlith01.html,1
200401190PHI,https://www.basketball-reference.com/boxscores/pbp/200401190PHI.html,Philadelphia 76ers,Seattle SuperSonics,PHI,SEA,D. Coleman,J. James,J. James,SEA,PHI,B. Barry,/players/b/barrybr01.html,SEA,PHI,J. James,/players/j/jamesje01.html,D. Coleman,/players/c/colemde01.html,1
200401190DET,https://www.basketball-reference.com/boxscores/pbp/200401190DET.html,Detroit Pistons,San Antonio Spurs,DET,SAS,B. Wallace,T. Duncan,R. Hamilton,DET,SAS,M. Okur,/players/o/okurme01.html,DET,SAS,B. Wallace,/players/w/wallabe01.html,T. Duncan,/players/d/duncati01.html,1
200401190ORL,https://www.basketball-reference.com/boxscores/pbp/200401190ORL.html,Orlando Magic,Milwaukee Bucks,ORL,MIL,A. DeClercq,B. Skinner,T. Lue,ORL,MIL,K. Bogans,/players/b/boganke01.html,ORL,MIL,A. DeClercq,/players/d/declean01.html,B. Skinner,/players/s/skinnbr01.html,1
200401190LAC,https://www.basketball-reference.com/boxscores/pbp/200401190LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,C. Kaman,V. Divac,D. Christie,SAC,LAC,B. Miller,/players/m/millebr01.html,SAC,LAC,V. Divac,/players/d/divacvl01.html,C. Kaman,/players/k/kamanch01.html,1
200401190MIN,https://www.basketball-reference.com/boxscores/pbp/200401190MIN.html,Minnesota Timberwolves,New Orleans Hornets,MIN,NOH,K. Garnett,J. Magloire,S. Cassell,NOH,MIN,D. Armstrong,/players/a/armstda01.html,MIN,NOH,J. Magloire,/players/m/magloja01.html,K. Garnett,/players/g/garneke01.html,0
200401190MEM,https://www.basketball-reference.com/boxscores/pbp/200401190MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,P. Gasol,K. Cato,S. Francis,HOU,MEM,S. Francis,/players/f/francst01.html,HOU,MEM,K. Cato,/players/c/catoke01.html,P. Gasol,/players/g/gasolpa01.html,1
200401190GSW,https://www.basketball-reference.com/boxscores/pbp/200401190GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,E. Dampier,J. Collins,J. Collins,GSW,UTA,M. Dunleavy,/players/d/dunlemi02.html,UTA,GSW,E. Dampier,/players/d/dampier01.html,J. Collins,/players/c/collija03.html,0
200401190LAL,https://www.basketball-reference.com/boxscores/pbp/200401190LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,S. Medvedenko,J. Voskuhl,K. Rush,PHO,LAL,C. Jacobsen,/players/j/jacobca01.html,LAL,PHO,J. Voskuhl,/players/v/voskuja01.html,S. Medvedenko,/players/m/medvest01.html,0
200401200CLE,https://www.basketball-reference.com/boxscores/pbp/200401200CLE.html,Cleveland Cavaliers,Seattle SuperSonics,CLE,SEA,,,,,,,,,,,,
200401200IND,https://www.basketball-reference.com/boxscores/pbp/200401200IND.html,Indiana Pacers,Detroit Pistons,IND,DET,J. O'Neal,B. Wallace,M. World Peace,DET,IND,C. Billups,/players/b/billuch01.html,IND,DET,B. Wallace,/players/w/wallabe01.html,J. O'Neal,/players/o/onealje01.html,0
200401200MIA,https://www.basketball-reference.com/boxscores/pbp/200401200MIA.html,Miami Heat,Boston Celtics,MIA,BOS,M. Allen,M. Blount,C. Butler,BOS,MIA,M. James,/players/j/jamesmi01.html,MIA,BOS,M. Blount,/players/b/blounma01.html,M. Allen,/players/a/allenma01.html,0
200401200DAL,https://www.basketball-reference.com/boxscores/pbp/200401200DAL.html,Dallas Mavericks,New Jersey Nets,DAL,NJN,D. Nowitzki,J. Collins,M. Finley,DAL,NJN,A. Walker,/players/w/walkean02.html,DAL,NJN,D. Nowitzki,/players/n/nowitdi01.html,J. Collins,/players/c/collija04.html,1
200401200UTA,https://www.basketball-reference.com/boxscores/pbp/200401200UTA.html,Utah Jazz,Denver Nuggets,UTA,DEN,G. Ostertag,M. Camby,M. Camby,DEN,UTA,A. Miller,/players/m/millean02.html,DEN,UTA,M. Camby,/players/c/cambyma01.html,G. Ostertag,/players/o/ostergr01.html,1
200401200SAC,https://www.basketball-reference.com/boxscores/pbp/200401200SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,V. Divac,R. Wallace,R. Wallace,SAC,POR,P. Stojaković,/players/s/stojape01.html,POR,SAC,V. Divac,/players/d/divacvl01.html,R. Wallace,/players/w/wallara01.html,0
200401210TOR,https://www.basketball-reference.com/boxscores/pbp/200401210TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,C. Bosh,K. Garnett,L. Sprewell,TOR,MIN,D. Marshall,/players/m/marshdo01.html,MIN,TOR,C. Bosh,/players/b/boshch01.html,K. Garnett,/players/g/garneke01.html,0
200401210ATL,https://www.basketball-reference.com/boxscores/pbp/200401210ATL.html,Atlanta Hawks,Chicago Bulls,ATL,CHI,T. Ratliff,E. Curry,S. Jackson,ATL,CHI,J. Terry,/players/t/terryja01.html,ATL,CHI,T. Ratliff,/players/r/ratlith01.html,E. Curry,/players/c/curryed01.html,1
200401210MEM,https://www.basketball-reference.com/boxscores/pbp/200401210MEM.html,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,P. Gasol,S. Medvedenko,P. Gasol,MEM,LAL,J. Williams,/players/w/willija02.html,MEM,LAL,P. Gasol,/players/g/gasolpa01.html,S. Medvedenko,/players/m/medvest01.html,1
200401210MIL,https://www.basketball-reference.com/boxscores/pbp/200401210MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,B. Skinner,A. DeClercq,J. Smith,ORL,MIL,R. Strickland,/players/s/stricro02.html,MIL,ORL,A. DeClercq,/players/d/declean01.html,B. Skinner,/players/s/skinnbr01.html,0
200401210NOH,https://www.basketball-reference.com/boxscores/pbp/200401210NOH.html,New Orleans Hornets,Philadelphia 76ers,NOH,PHI,J. Magloire,D. Coleman,J. Magloire,NOH,PHI,P. Brown,/players/b/brownpj01.html,NOH,PHI,J. Magloire,/players/m/magloja01.html,D. Coleman,/players/c/colemde01.html,1
200401210SAS,https://www.basketball-reference.com/boxscores/pbp/200401210SAS.html,San Antonio Spurs,New Jersey Nets,SAS,NJN,T. Duncan,J. Collins,J. Kidd,SAS,NJN,T. Parker,/players/p/parketo01.html,NJN,SAS,T. Duncan,/players/d/duncati01.html,J. Collins,/players/c/collija04.html,0
200401210DEN,https://www.basketball-reference.com/boxscores/pbp/200401210DEN.html,Denver Nuggets,Phoenix Suns,DEN,PHO,M. Camby,J. Voskuhl,M. Camby,DEN,PHO,A. Miller,/players/m/millean02.html,DEN,PHO,M. Camby,/players/c/cambyma01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401210HOU,https://www.basketball-reference.com/boxscores/pbp/200401210HOU.html,Houston Rockets,New York Knicks,HOU,NYK,K. Cato,D. Mutombo,Y. Ming,NYK,HOU,K. Thomas,/players/t/thomaku01.html,HOU,NYK,D. Mutombo,/players/m/mutomdi01.html,K. Cato,/players/c/catoke01.html,0
200401210LAC,https://www.basketball-reference.com/boxscores/pbp/200401210LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,C. Kaman,E. Dampier,E. Dampier,GSW,LAC,J. Richardson,/players/r/richaja01.html,GSW,LAC,E. Dampier,/players/d/dampier01.html,C. Kaman,/players/k/kamanch01.html,1
200401220CLE,https://www.basketball-reference.com/boxscores/pbp/200401220CLE.html,Cleveland Cavaliers,Sacramento Kings,CLE,SAC,Z. Ilgauskas,V. Divac,C. Boozer,CLE,SAC,K. Ollie,/players/o/ollieke01.html,CLE,SAC,Z. Ilgauskas,/players/i/ilgauzy01.html,V. Divac,/players/d/divacvl01.html,1
200401220DAL,https://www.basketball-reference.com/boxscores/pbp/200401220DAL.html,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,D. Nowitzki,S. Medvedenko,S. Nash,DAL,LAL,M. Finley,/players/f/finlemi01.html,DAL,LAL,D. Nowitzki,/players/n/nowitdi01.html,S. Medvedenko,/players/m/medvest01.html,1
200401220SEA,https://www.basketball-reference.com/boxscores/pbp/200401220SEA.html,Seattle SuperSonics,Golden State Warriors,SEA,GSW,J. James,E. Dampier,R. Allen,SEA,GSW,B. Barry,/players/b/barrybr01.html,SEA,GSW,J. James,/players/j/jamesje01.html,E. Dampier,/players/d/dampier01.html,1
200401230PHI,https://www.basketball-reference.com/boxscores/pbp/200401230PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,D. Coleman,A. DeClercq,J. Howard,ORL,PHI,J. Howard,/players/h/howarju01.html,ORL,PHI,A. DeClercq,/players/d/declean01.html,D. Coleman,/players/c/colemde01.html,1
200401230ATL,https://www.basketball-reference.com/boxscores/pbp/200401230ATL.html,Atlanta Hawks,New York Knicks,ATL,NYK,T. Ratliff,D. Mutombo,D. Mutombo,ATL,NYK,J. Terry,/players/t/terryja01.html,NYK,ATL,T. Ratliff,/players/r/ratlith01.html,D. Mutombo,/players/m/mutomdi01.html,0
200401230BOS,https://www.basketball-reference.com/boxscores/pbp/200401230BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,M. Blount,K. Brown,B. Knight,BOS,WAS,M. James,/players/j/jamesmi01.html,WAS,BOS,M. Blount,/players/b/blounma01.html,K. Brown,/players/b/brownkw01.html,0
200401230MIA,https://www.basketball-reference.com/boxscores/pbp/200401230MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,B. Grant,J. Collins,K. Martin,NJN,MIA,K. Martin,/players/m/martike01.html,NJN,MIA,J. Collins,/players/c/collija04.html,B. Grant,/players/g/grantbr01.html,1
200401230IND,https://www.basketball-reference.com/boxscores/pbp/200401230IND.html,Indiana Pacers,Houston Rockets,IND,HOU,J. O'Neal,K. Cato,J. Foster,IND,HOU,J. Tinsley,/players/t/tinslja01.html,IND,HOU,J. O'Neal,/players/o/onealje01.html,K. Cato,/players/c/catoke01.html,1
200401230MEM,https://www.basketball-reference.com/boxscores/pbp/200401230MEM.html,Memphis Grizzlies,Sacramento Kings,MEM,SAC,P. Gasol,V. Divac,D. Christie,SAC,MEM,M. Bibby,/players/b/bibbymi01.html,SAC,MEM,V. Divac,/players/d/divacvl01.html,P. Gasol,/players/g/gasolpa01.html,1
200401230MIN,https://www.basketball-reference.com/boxscores/pbp/200401230MIN.html,Minnesota Timberwolves,Detroit Pistons,MIN,DET,K. Garnett,B. Wallace,K. Garnett,DET,MIN,C. Billups,/players/b/billuch01.html,MIN,DET,B. Wallace,/players/w/wallabe01.html,K. Garnett,/players/g/garneke01.html,0
200401230NOH,https://www.basketball-reference.com/boxscores/pbp/200401230NOH.html,New Orleans Hornets,Denver Nuggets,NOH,DEN,J. Magloire,M. Camby,J. Magloire,DEN,NOH,A. Miller,/players/m/millean02.html,NOH,DEN,M. Camby,/players/c/cambyma01.html,J. Magloire,/players/m/magloja01.html,0
200401230CHI,https://www.basketball-reference.com/boxscores/pbp/200401230CHI.html,Chicago Bulls,Dallas Mavericks,CHI,DAL,E. Curry,D. Nowitzki,E. Curry,CHI,DAL,K. Hinrich,/players/h/hinriki01.html,CHI,DAL,E. Curry,/players/c/curryed01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200401230MIL,https://www.basketball-reference.com/boxscores/pbp/200401230MIL.html,Milwaukee Bucks,Toronto Raptors,MIL,TOR,B. Skinner,C. Bosh,D. Marshall,TOR,MIL,J. Rose,/players/r/roseja01.html,TOR,MIL,C. Bosh,/players/b/boshch01.html,B. Skinner,/players/s/skinnbr01.html,1
200401230LAC,https://www.basketball-reference.com/boxscores/pbp/200401230LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,C. Kaman,G. Ostertag,D. Stevenson,UTA,LAC,M. Ruffin,/players/r/ruffimi01.html,UTA,LAC,G. Ostertag,/players/o/ostergr01.html,C. Kaman,/players/k/kamanch01.html,1
200401230PHO,https://www.basketball-reference.com/boxscores/pbp/200401230PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,J. Voskuhl,T. Duncan,R. Nesterović,SAS,PHO,T. Parker,/players/p/parketo01.html,SAS,PHO,T. Duncan,/players/d/duncati01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401240POR,https://www.basketball-reference.com/boxscores/pbp/200401240POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,R. Wallace,E. Dampier,C. Robinson,POR,GSW,D. Stoudamire,/players/s/stoudda01.html,GSW,POR,R. Wallace,/players/w/wallara01.html,E. Dampier,/players/d/dampier01.html,0
200401240WAS,https://www.basketball-reference.com/boxscores/pbp/200401240WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,E. Thomas,J. O'Neal,L. Hughes,WAS,IND,B. Knight,/players/k/knighbr01.html,WAS,IND,E. Thomas,/players/t/thomaet01.html,J. O'Neal,/players/o/onealje01.html,1
200401240CLE,https://www.basketball-reference.com/boxscores/pbp/200401240CLE.html,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,Z. Ilgauskas,S. Dalembert,E. Williams,CLE,PHI,C. Boozer,/players/b/boozeca01.html,CLE,PHI,Z. Ilgauskas,/players/i/ilgauzy01.html,S. Dalembert,/players/d/dalemsa01.html,1
200401240NYK,https://www.basketball-reference.com/boxscores/pbp/200401240NYK.html,New York Knicks,Miami Heat,NYK,MIA,D. Mutombo,B. Grant,A. Houston,NYK,MIA,A. Houston,/players/h/houstal01.html,NYK,MIA,D. Mutombo,/players/m/mutomdi01.html,B. Grant,/players/g/grantbr01.html,1
200401240SAS,https://www.basketball-reference.com/boxscores/pbp/200401240SAS.html,San Antonio Spurs,New Orleans Hornets,SAS,NOH,T. Duncan,J. Magloire,H. Türkoğlu,NOH,SAS,D. Armstrong,/players/a/armstda01.html,SAS,NOH,J. Magloire,/players/m/magloja01.html,T. Duncan,/players/d/duncati01.html,0
200401240UTA,https://www.basketball-reference.com/boxscores/pbp/200401240UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,G. Ostertag,H. Grant,R. Bell,UTA,LAL,D. Stevenson,/players/s/stevede01.html,UTA,LAL,G. Ostertag,/players/o/ostergr01.html,H. Grant,/players/g/grantho01.html,1
200401240SEA,https://www.basketball-reference.com/boxscores/pbp/200401240SEA.html,Seattle SuperSonics,Los Angeles Clippers,SEA,LAC,J. James,C. Kaman,R. Lewis,SEA,LAC,B. Barry,/players/b/barrybr01.html,SEA,LAC,J. James,/players/j/jamesje01.html,C. Kaman,/players/k/kamanch01.html,1
200401250DAL,https://www.basketball-reference.com/boxscores/pbp/200401250DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,D. Nowitzki,V. Divac,M. Bibby,DAL,SAC,S. Nash,/players/n/nashst01.html,SAC,DAL,D. Nowitzki,/players/n/nowitdi01.html,V. Divac,/players/d/divacvl01.html,0
200401250NJN,https://www.basketball-reference.com/boxscores/pbp/200401250NJN.html,New Jersey Nets,Boston Celtics,NJN,BOS,J. Collins,M. Blount,R. Jefferson,BOS,NJN,M. James,/players/j/jamesmi01.html,NJN,BOS,M. Blount,/players/b/blounma01.html,J. Collins,/players/c/collija04.html,0
200401250CHI,https://www.basketball-reference.com/boxscores/pbp/200401250CHI.html,Chicago Bulls,Toronto Raptors,CHI,TOR,E. Curry,C. Bosh,E. Curry,CHI,TOR,J. Rose,/players/r/roseja01.html,CHI,TOR,E. Curry,/players/c/curryed01.html,C. Bosh,/players/b/boshch01.html,1
200401250MIN,https://www.basketball-reference.com/boxscores/pbp/200401250MIN.html,Minnesota Timberwolves,Phoenix Suns,MIN,PHO,K. Garnett,J. Voskuhl,S. Cassell,MIN,PHO,M. Madsen,/players/m/madsema01.html,MIN,PHO,K. Garnett,/players/g/garneke01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401250MEM,https://www.basketball-reference.com/boxscores/pbp/200401250MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,P. Gasol,M. Camby,A. Miller,DEN,MEM,A. Miller,/players/m/millean02.html,DEN,MEM,M. Camby,/players/c/cambyma01.html,P. Gasol,/players/g/gasolpa01.html,1
200401250DET,https://www.basketball-reference.com/boxscores/pbp/200401250DET.html,Detroit Pistons,Atlanta Hawks,DET,ATL,,,,,,,,,,,,
200401250ORL,https://www.basketball-reference.com/boxscores/pbp/200401250ORL.html,Orlando Magic,Houston Rockets,ORL,HOU,A. DeClercq,K. Cato,Y. Ming,HOU,ORL,Y. Ming,/players/m/mingya01.html,HOU,ORL,K. Cato,/players/c/catoke01.html,A. DeClercq,/players/d/declean01.html,1
200401260CLE,https://www.basketball-reference.com/boxscores/pbp/200401260CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,Z. Ilgauskas,A. DeClercq,Z. Ilgauskas,CLE,ORL,J. McInnis,/players/m/mcinnje01.html,CLE,ORL,Z. Ilgauskas,/players/i/ilgauzy01.html,A. DeClercq,/players/d/declean01.html,1
200401260WAS,https://www.basketball-reference.com/boxscores/pbp/200401260WAS.html,Washington Wizards,Portland Trail Blazers,WAS,POR,E. Thomas,R. Wallace,E. Thomas,WAS,POR,J. Dixon,/players/d/dixonju01.html,WAS,POR,E. Thomas,/players/t/thomaet01.html,R. Wallace,/players/w/wallara01.html,1
200401260MIA,https://www.basketball-reference.com/boxscores/pbp/200401260MIA.html,Miami Heat,Houston Rockets,MIA,HOU,B. Grant,K. Cato,J. Jackson,HOU,MIA,C. Mobley,/players/m/moblecu01.html,HOU,MIA,K. Cato,/players/c/catoke01.html,B. Grant,/players/g/grantbr01.html,1
200401260MIL,https://www.basketball-reference.com/boxscores/pbp/200401260MIL.html,Milwaukee Bucks,San Antonio Spurs,MIL,SAS,J. Smith,T. Duncan,T. Parker,SAS,MIL,T. Parker,/players/p/parketo01.html,SAS,MIL,T. Duncan,/players/d/duncati01.html,J. Smith,/players/s/smithjo02.html,1
200401260DEN,https://www.basketball-reference.com/boxscores/pbp/200401260DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,A. Miller,DEN,MIN,A. Miller,/players/m/millean02.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1
200401260UTA,https://www.basketball-reference.com/boxscores/pbp/200401260UTA.html,Utah Jazz,Los Angeles Clippers,UTA,LAC,G. Ostertag,C. Kaman,G. Ostertag,UTA,LAC,G. Ostertag,/players/o/ostergr01.html,UTA,LAC,G. Ostertag,/players/o/ostergr01.html,C. Kaman,/players/k/kamanch01.html,1
200401270PHI,https://www.basketball-reference.com/boxscores/pbp/200401270PHI.html,Philadelphia 76ers,New Jersey Nets,PHI,NJN,S. Dalembert,J. Collins,R. Jefferson,NJN,PHI,J. Kidd,/players/k/kiddja01.html,NJN,PHI,J. Collins,/players/c/collija04.html,S. Dalembert,/players/d/dalemsa01.html,1
200401270ATL,https://www.basketball-reference.com/boxscores/pbp/200401270ATL.html,Atlanta Hawks,Phoenix Suns,ATL,PHO,T. Ratliff,J. Voskuhl,S. Jackson,ATL,PHO,S. Abdur-Rahim,/players/a/abdursh01.html,ATL,PHO,T. Ratliff,/players/r/ratlith01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401270NYK,https://www.basketball-reference.com/boxscores/pbp/200401270NYK.html,New York Knicks,San Antonio Spurs,NYK,SAS,D. Mutombo,T. Duncan,T. Duncan,NYK,SAS,K. Thomas,/players/t/thomaku01.html,SAS,NYK,D. Mutombo,/players/m/mutomdi01.html,T. Duncan,/players/d/duncati01.html,0
200401270SEA,https://www.basketball-reference.com/boxscores/pbp/200401270SEA.html,Seattle SuperSonics,Dallas Mavericks,SEA,DAL,C. Booth,D. Nowitzki,V. Potapenko,DAL,SEA,S. Nash,/players/n/nashst01.html,SEA,DAL,D. Nowitzki,/players/n/nowitdi01.html,C. Booth,/players/b/boothca01.html,0
200401270LAC,https://www.basketball-reference.com/boxscores/pbp/200401270LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,C. Kaman,E. Curry,C. Maggette,CHI,LAC,K. Hinrich,/players/h/hinriki01.html,LAC,CHI,E. Curry,/players/c/curryed01.html,C. Kaman,/players/k/kamanch01.html,0
200401280BOS,https://www.basketball-reference.com/boxscores/pbp/200401280BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,M. Blount,B. Wallace,C. Mihm,DET,BOS,C. Billups,/players/b/billuch01.html,BOS,DET,B. Wallace,/players/w/wallabe01.html,M. Blount,/players/b/blounma01.html,0
200401280CLE,https://www.basketball-reference.com/boxscores/pbp/200401280CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,Z. Ilgauskas,M. Allen,Z. Ilgauskas,CLE,MIA,J. McInnis,/players/m/mcinnje01.html,CLE,MIA,Z. Ilgauskas,/players/i/ilgauzy01.html,M. Allen,/players/a/allenma01.html,1
200401280IND,https://www.basketball-reference.com/boxscores/pbp/200401280IND.html,Indiana Pacers,Phoenix Suns,IND,PHO,J. O'Neal,J. Voskuhl,J. Johnson,IND,PHO,J. Foster,/players/f/fosteje01.html,PHO,IND,J. O'Neal,/players/o/onealje01.html,J. Voskuhl,/players/v/voskuja01.html,0
200401280WAS,https://www.basketball-reference.com/boxscores/pbp/200401280WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,E. Thomas,A. DeClercq,T. McGrady,WAS,ORL,B. Knight,/players/k/knighbr01.html,ORL,WAS,E. Thomas,/players/t/thomaet01.html,A. DeClercq,/players/d/declean01.html,0
200401280TOR,https://www.basketball-reference.com/boxscores/pbp/200401280TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,C. Bosh,S. Dalembert,G. Robinson,PHI,TOR,A. McKie,/players/m/mckieaa01.html,PHI,TOR,S. Dalembert,/players/d/dalemsa01.html,C. Bosh,/players/b/boshch01.html,1
200401280MEM,https://www.basketball-reference.com/boxscores/pbp/200401280MEM.html,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,P. Gasol,R. Wallace,J. Williams,MEM,POR,J. Williams,/players/w/willija02.html,MEM,POR,P. Gasol,/players/g/gasolpa01.html,R. Wallace,/players/w/wallara01.html,1
200401280NOH,https://www.basketball-reference.com/boxscores/pbp/200401280NOH.html,New Orleans Hornets,Milwaukee Bucks,NOH,MIL,J. Magloire,J. Smith,M. Redd,MIL,NOH,M. Redd,/players/r/reddmi01.html,MIL,NOH,J. Smith,/players/s/smithjo02.html,J. Magloire,/players/m/magloja01.html,1
200401280DEN,https://www.basketball-reference.com/boxscores/pbp/200401280DEN.html,Denver Nuggets,Chicago Bulls,DEN,CHI,M. Camby,E. Curry,N. Hilário,DEN,CHI,E. Boykins,/players/b/boykiea01.html,DEN,CHI,M. Camby,/players/c/cambyma01.html,E. Curry,/players/c/curryed01.html,1
