Game Code,Home Short,Away Short,Home Tipper,Away Tipper,Tip Winning Team,Tip Losing Team,First Scoring Team,Scored Upon Team,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,fanduelHomeOdds,draftkingsHomeOdds,mgmHomeOdds,bestHomeOdds,fanduelAwayOdds,draftkingsAwayOdds,mgmAwayOdds,bestAwayOdds
202104030DET,DET,NYK,Mason Plumlee,Nerlens Noel,NYK,DET,NYK,DET,True,22.68350699131289,22.436139076690083,0.8312582838016619,0.843196386192118,-102.0,+100,-115,-100,-125.0,-124,-120,-120
202104030MIA,MIA,CLE,Bam Adebayo,Dean Wade,CLE,MIA,CLE,MIA,True,23.884603986237583,25.0,0.8462355415608582,8.333333333333334,-184.0,-125,-145,-125,+142.0,+101,+105,+142
202104030PHI,PHI,MIN,Joel Embiid,Karl-Anthony Towns,MIN,PHI,PHI,MIN,False,25.080738997796715,24.877454838498508,0.8404377036491076,0.8301753504242937,-164.0,-129,-145,-129,+128.0,+104,+105,+128
202104030SAS,SAS,IND,Jakob Poeltl,Myles Turner,SAS,IND,IND,SAS,False,23.08046266420824,20.18583883274842,1.0204421770365255,0.84017078078831,-142.0,-122,-125,-122,+112.00000000000001,-103,-110,+112
202104030UTA,UTA,ORL,Rudy Gobert,Wendell Carter Jr.,UTA,ORL,ORL,UTA,False,24.734527798450344,22.407481417746872,0.8345733302499482,0.92657342732397,-184.0,-139,-155,-139,+142.0,+112,+110,+142
202104030POR,POR,OKC,Jusuf Nurkic,Moses Brown,POR,OKC,POR,OKC,True,26.120997697759,21.00188454675252,0.8444154500735255,3.050862732472131,-154.0,-121,-145,-121,+120.0,-102.71580989330747,+105,+120
202104030SAC,SAC,MIL,Richaun Holmes,Brook Lopez,SAC,MIL,SAC,MIL,True,22.611031139236275,26.331042386473143,0.9579277490087152,0.85050284812723,+134.0,+110.8626198083067,-110,+134,-172.0,-129,-125,-125
202104040CHI,CHI,BRK,Nikola Vucevic,Nikola Vucevic,BRK,CHI,CHI,BRK,False,0.0,0.0,0.0,0.0,,,,,,,,
202104040LAC,LAC,LAL,Ivica Zubac,Marc Gasol,LAL,LAC,LAC,LAL,False,22.38535935765032,23.50163742427656,0.8771699699054788,0.8241127427672557,-136.0,-125,-140,-125,+106.0,+101,+100,+106
202104040BOS,BOS,CHO,Robert Williams III,Robert Williams III,BOS,CHO,CHO,BOS,False,28.13085805960564,23.853992519343976,3.0915866583586795,0.8373654656740929,-130.0,-121,-135,-121,+102.0,-103,-105,+102
202104040PHI,PHI,MEM,Ben Simmons,Jonas Valanciunas,MEM,PHI,PHI,MEM,False,18.974880580318285,23.030359453794468,3.063961528291734,0.8253446917461481,-115.0,-118,-125,-115,-111.0,-106,-110,-106
202104040ATL,ATL,GSW,Clint Capela,James Wiseman,ATL,GSW,GSW,ATL,False,22.762209985036552,25.921131665430803,0.8241174331591103,1.8997311594409243,-142.0,-112,-115,-112,+112.00000000000001,-112,-115,+112
202104040HOU,HOU,NOP,Christian Wood,Steven Adams,NOP,HOU,HOU,NOP,False,24.2857997325785,26.36656189587792,1.720792535189144,0.847972656675851,+100.0,+115,-110,+115,-128.0,-143,-125,-125
202104040DEN,DEN,ORL,Nikola Jokic,Wendell Carter Jr.,ORL,DEN,ORL,DEN,True,23.340945786092902,22.328228367537847,0.8200871086635916,0.9247786242965108,-148.0,-157,-155,-148,+115.99999999999999,+126,+110,+126
202104050BRK,BRK,NYK,Nerlens Noel,Nerlens Noel,NYK,BRK,NYK,BRK,True,21.91289666889938,22.529688864472103,0.83785686311655,0.8423713681350794,-115.0,-125,-125,-115,-111.0,+101,-110,+101
202104050DAL,DAL,UTA,Maxi Kleber,Rudy Gobert,UTA,DAL,UTA,DAL,True,21.027958903652184,24.798944009205226,1.2978823340532537,0.834670131778176,-104.0,-106,-110,-104,-122.0,-118,-125,-118
202104050MIN,MIN,SAC,Karl-Anthony Towns,Richaun Holmes,SAC,MIN,MIN,SAC,False,24.9676771567772,22.786979126173584,0.8296478890141852,0.953253852591672,-113.0,-107,-110,-107,-113.0,-117,-125,-113
202104050OKC,OKC,DET,Moses Brown,Isaiah Stewart,OKC,DET,OKC,DET,True,20.472180670800974,21.386614963610874,2.917777743575281,5.134739215009325,-122.0,-105,-115,-105,-104.0,-120,-120,-104
202104050SAS,SAS,CLE,Jakob Poeltl,Dean Wade,CLE,SAS,SAS,CLE,False,23.16835528541663,29.87087568350169,1.0168053646780562,6.500232990144675,-154.0,-120,-140,-120,+122.0,-105,+100,+122
202104050TOR,TOR,WAS,Chris Boucher,Alex Len,WAS,TOR,TOR,WAS,False,21.477617478454,22.268703427371666,0.8553292422122827,4.296194829282593,-156.0,-114,-125,-114,+122.0,-109,-110,+122
202104050HOU,HOU,PHO,Christian Wood,Christian Wood,HOU,PHO,HOU,PHO,True,24.00894723862643,22.48343208602457,1.688453800053508,0.8814656687814947,-115.0,-129,+105,+105,-111.0,+104,-145,+104
202104060IND,IND,CHI,Myles Turner,Nikola Vucevic,IND,CHI,CHI,IND,False,20.126069867995025,18.753022473126645,0.8403534209474335,0.8565205402354337,-113.0,-112,-115,-112,-113.0,-114,-115,-113
202104060ATL,ATL,NOP,Clint Capela,Steven Adams,NOP,ATL,NOP,ATL,True,22.88061299573885,26.43428111731576,0.8234646669579401,0.8479328717094375,-118.0,-112,-120,-112,-108.0,-112,-115,-108
202104060BOS,BOS,PHI,Robert Williams III,Joel Embiid,BOS,PHI,PHI,BOS,False,28.75152731493661,24.9882946849416,2.94257727755043,0.8396845355326513,-104.0,-112,-115,-104,-120.0,-112,-120,-112
202104060TOR,TOR,LAL,Chris Boucher,Marc Gasol,LAL,TOR,LAL,TOR,True,20.164780098566897,23.57643541127513,3.817141743088933,0.8240613150192688,-115.0,-118,-120,-115,-111.0,-106,-115,-106
202104060MIA,MIA,MEM,Bam Adebayo,Jonas Valanciunas,MIA,MEM,MIA,MEM,True,23.833893255556337,23.07657101653774,0.8485935601022933,0.8266479471399055,-136.0,-137,-125,-125,+106.0,+108,-110,+108
202104060DEN,DEN,DET,Nikola Jokic,Mason Plumlee,DET,DEN,DET,DEN,True,23.41601223395518,22.592561993268507,0.8200984326228554,0.8306969422888607,-156.0,-155,-145,-145,+122.0,+121,+105,+122
202104060GSW,GSW,MIL,James Wiseman,Brook Lopez,GSW,MIL,GSW,MIL,True,25.297130161394936,26.192064557386253,1.8420568956702184,0.8487600606508586,+126.0,+105,-110,+126,-162.0,-134,-125,-125
202104060LAC,LAC,POR,Ivica Zubac,Enes Kanter,LAC,POR,LAC,POR,True,22.300720816212376,20.453080077331567,0.8759972487389579,0.9702768760390292,-140.0,-139,-135,-135,+110.00000000000001,+112,-105,+112
202104070IND,IND,MIN,Goga Bitadze,Karl-Anthony Towns,MIN,IND,MIN,IND,True,22.259348782667832,24.85464353411969,5.146272447406514,0.8287091536099035,+102.0,+100,-120,+102,-130.0,-127,-115,-115
202104070ORL,ORL,WAS,Wendell Carter Jr.,Alex Len,ORL,WAS,WAS,ORL,False,22.23298113651509,21.56177021598283,0.922501830318494,0.8557472271639615,-128.0,+100,-115,-100,+100.0,-127,-120,-100
202104070BOS,BOS,NYK,Robert Williams III,Nerlens Noel,BOS,NYK,NYK,BOS,False,27.2815276656951,22.613267069893425,2.739822615375859,0.8417974037576164,-130.0,-118,-120,-118,+102.0,-108,-115,+102
202104070BRK,BRK,NOP,Steven Adams,Steven Adams,NOP,BRK,NOP,BRK,True,21.830203242214925,26.489165913319983,0.8373792934613111,0.8481581780005533,-122.0,-108,-135,-108,-104.0,-118,-105,-104
202104070ATL,ATL,MEM,Onyeka Okongwu,Jonas Valanciunas,MEM,ATL,ATL,MEM,False,25.0,22.99753509236784,8.333333333333334,0.8264434765563033,-146.0,-113,-120,-113,+113.99999999999999,-113,-115,+114
202104070HOU,HOU,DAL,Christian Wood,Kristaps Porzingis,DAL,HOU,DAL,HOU,True,24.29717027707193,24.11943344471358,1.6567776118721769,0.8667923038736607,+115.99999999999999,+110,+105,+116,-148.0,-139,-145,-139
202104070OKC,OKC,CHO,Moses Brown,Moses Brown,CHO,OKC,CHO,OKC,True,21.334690063309697,19.242851800042928,2.805003635612734,6.416259105613681,-120.0,-108,-110,-108,-106.0,-118,-125,-106
202104070DEN,DEN,SAS,Nikola Jokic,Jakob Poeltl,DEN,SAS,DEN,SAS,True,23.320992777706643,23.12308633203066,0.8196410016514766,1.017313313409716,-128.0,-152,-135,-128,+100.0,+118,-105,+118
202104070PHO,PHO,UTA,Rudy Gobert,Rudy Gobert,PHO,UTA,UTA,PHO,False,22.4043698886742,24.850022801027148,0.8805852070400692,0.8352804316777841,+104.0,-109.90825688073394,-115,+104,-132.0,-113,-115,-113
202104080MIA,MIA,LAL,Bam Adebayo,Andre Drummond,MIA,LAL,MIA,LAL,True,0.0,0.0,0.0,0.0,+102.0,-134,-140,+102,-130.0,+105,+100,+105
202104080TOR,TOR,CHI,Chris Boucher,Nikola Vucevic,CHI,TOR,TOR,CHI,False,19.116591691390745,18.6750961068762,3.536766785932187,0.855870771460673,-132.0,-113,-110,-110,+104.0,-113,-125,+104
202104080OKC,OKC,CLE,Moses Brown,Dean Wade,OKC,CLE,OKC,CLE,True,21.891261190297527,31.70888074354456,2.731384961766304,5.702214788464467,-106.0,-103,-110,-103,-120.0,-125,-125,-120
202104080DAL,DAL,MIL,Kristaps Porzingis,Brook Lopez,MIL,DAL,MIL,DAL,True,24.214860753076486,26.093201014688407,0.8657212638729705,0.84798270705695,+110.00000000000001,-110,-115,+110,-140.0,-115,-115,-115
202104080LAC,LAC,PHO,Ivica Zubac,Ivica Zubac,PHO,LAC,PHO,LAC,True,22.376696736722845,22.53548668892172,0.8751223638653857,0.8783287433176772,-125.0,-121,-135,-121,-102.0,-106,-105,-102
202104080SAC,SAC,DET,Richaun Holmes,Isaiah Stewart,SAC,DET,SAC,DET,True,22.93584113085264,18.71695183211648,0.949153706220125,4.485858206171571,-128.0,-139,-135,-128,+100.0,+110,-105,+110
202104080UTA,UTA,POR,Rudy Gobert,Jusuf Nurkic,UTA,POR,UTA,POR,True,24.731933791529755,26.161941247164343,0.834137543493104,0.8456917935990735,-142.0,-134,-125,-125,+112.00000000000001,+105,-110,+112
202104090ORL,ORL,IND,Wendell Carter Jr.,Domantas Sabonis,ORL,IND,ORL,IND,True,22.332142477150004,18.84628687868926,0.9201608652724944,1.66517504462227,-104.0,-106,-110,-104,-122.0,-121,-125,-121
202104090BOS,BOS,MIN,Robert Williams III,Karl-Anthony Towns,BOS,MIN,BOS,MIN,True,25.876821236059023,24.90650550414007,2.5681430351292924,0.8304165052355345,-142.0,-115,-135,-115,+112.00000000000001,-110,-105,+112
202104090NYK,NYK,MEM,Nerlens Noel,Jonas Valanciunas,MEM,NYK,MEM,NYK,True,22.747046576017848,23.05871257048916,0.840975088963433,0.8288478592835188,-111.0,-120,-115,-111,-115.0,-107,-115,-107
202104090ATL,ATL,CHI,Clint Capela,Nikola Vucevic,CHI,ATL,CHI,ATL,True,22.82882017792934,18.76118884853921,0.8241327295804661,0.8559150709571133,-138.0,-122,-120,-120,+108.0,-105,-115,+108
202104090NOP,NOP,PHI,Steven Adams,Joel Embiid,NOP,PHI,NOP,PHI,True,26.534574812399505,25.109076675674068,0.8487664229216126,0.8391600556410282,-118.0,-106,-105,-105,-108.0,-121,-135,-108
202104090DEN,DEN,SAS,Nikola Jokic,Jakob Poeltl,DEN,SAS,DEN,SAS,True,23.404299241614588,22.995213285514343,0.819473877061178,1.012355335146142,-130.0,-121,-135,-121,+100.0,-106,-105,-100
202104090MIL,MIL,CHO,Bobby Portis,Bobby Portis,MIL,CHO,CHO,MIL,False,22.7176944659332,16.33275315842912,1.8101476795031248,5.462858346184153,-172.0,-134,-135,-134,+134.0,+105,-105,+134
202104090GSW,GSW,WAS,James Wiseman,Alex Len,WAS,GSW,WAS,GSW,True,25.759291738077977,21.476328813568514,1.7943065235692552,0.8549207642123716,-120.0,-121,-125,-120,-106.0,-106,-110,-106
202104090LAC,LAC,HOU,Ivica Zubac,Christian Wood,HOU,LAC,LAC,HOU,False,22.28117825964645,23.950854187551155,0.873708743870921,1.6235628214227724,-115.0,-139,-145,-115,-113.0,+110,+105,+110
202104100CLE,CLE,TOR,Dean Wade,Chris Boucher,TOR,CLE,CLE,TOR,False,25.78825262633916,17.659435199949964,4.643410331080911,3.2477702149227503,-142.0,-122,,-122,+112.00000000000001,-104,,+112
202104100BRK,BRK,LAL,Andre Drummond,Andre Drummond,LAL,BRK,LAL,BRK,True,0.0,0.0,0.0,0.0,-104.0,-143,-140,-104,-122.0,+113,+100,+113
202104100OKC,OKC,PHI,Moses Brown,Joel Embiid,PHI,OKC,PHI,OKC,True,23.25069413373267,25.034783572850305,2.624793600064093,0.8388847416412982,+108.0,+106,+100,+108,-138.0,-134,-140,-134
202104100UTA,UTA,SAC,Rudy Gobert,Richaun Holmes,UTA,SAC,SAC,UTA,False,24.83733211169956,22.992959970884083,0.8332320961342471,0.9491567509436768,-166.0,-125,-140,-125,+130.0,+104.15536088068843,+100,+130
202104100GSW,GSW,HOU,James Wiseman,Christian Wood,HOU,GSW,GSW,HOU,False,25.136121266613824,24.212705850629035,1.7438636971657104,1.5958534052931823,-140.0,-136,-140,-136,+110.00000000000001,+106,+100,+110
202104100PHO,PHO,WAS,Alex Len,Alex Len,PHO,WAS,PHO,WAS,True,22.63170009121636,21.618835906751595,0.8768418801542985,0.8533097049631458,-160.0,-125,-145,-125,+124.0,+100.2675412099767,+105,+124
202104100POR,POR,DET,Enes Kanter,Mason Plumlee,DET,POR,POR,DET,False,20.36002478126756,22.69002801792221,0.967298201336598,0.8300036164660147,-122.0,-118,-145,-118,-104.0,-108,+105,+105
202104110CHO,CHO,ATL,Clint Capela,Clint Capela,ATL,CHO,ATL,CHO,True,14.966305815321446,22.69325327320757,4.934130177644592,0.8229482346495763,,,,,,,,
202104110DEN,DEN,BOS,Nikola Jokic,Robert Williams III,DEN,BOS,DEN,BOS,True,23.485350256510795,26.568598557479728,0.8193611996248178,2.4549797317796003,-106.0,-118,-125,-106,-120.0,-108,-110,-108
202104110CLE,CLE,NOP,Isaiah Hartenstein,Steven Adams,NOP,CLE,CLE,NOP,False,32.43168988295756,26.610561900924704,5.278575389089018,0.8482929016103031,+115.99999999999999,+108.52803738317759,+100,+116,-148.0,-125,-140,-125
202104110ORL,ORL,MIL,Wendell Carter Jr.,Brook Lopez,ORL,MIL,MIL,ORL,False,22.396634239350867,26.16427830266419,0.9191972964298838,0.8476681151003066,+124.0,+108,-105,+124,-160.0,-137,-135,-135
202104110DAL,DAL,SAS,Kristaps Porzingis,Jakob Poeltl,SAS,DAL,SAS,DAL,True,24.14080743801728,22.87195418402685,0.8650436732688455,1.007630995071212,-146.0,-118,-135,-118,+113.99999999999999,-106.16740088105729,-105,+114
202104110MEM,MEM,IND,Jonas Valanciunas,Domantas Sabonis,IND,MEM,IND,MEM,True,23.14296388373515,18.63627910966724,0.8284793562602697,1.639305065333766,-130.0,-122,-120,-120,+100.0,-104,-115,-100
202104110MIN,MIN,CHI,Karl-Anthony Towns,Nikola Vucevic,MIN,CHI,CHI,MIN,False,24.83352372595847,18.907305668605687,0.8307418660126904,0.8539328339633193,-132.0,-127,-110,-110,+104.0,+100,-125,+104
202104110NYK,NYK,TOR,Nerlens Noel,Chris Boucher,NYK,TOR,NYK,TOR,True,22.66033664492588,17.282815918615853,0.8403457543123353,3.1552163964397977,-120.0,-120,-120,-120,-106.0,-107,-115,-106
202104110LAC,LAC,DET,Ivica Zubac,Mason Plumlee,LAC,DET,DET,LAC,False,22.20485782646124,22.753683511699403,0.8730080803134096,0.8301960308724505,-142.0,-129,-145,-129,+112.00000000000001,+101,+105,+112
202104110POR,POR,MIA,Jusuf Nurkic,Bam Adebayo,POR,MIA,MIA,POR,False,26.053631860060687,23.91713855158773,0.8445184680457337,0.8479249099937519,+102.0,-106,-115,+102,-130.0,-121,-115,-115
202104120DAL,DAL,PHI,Maxi Kleber,Joel Embiid,PHI,DAL,DAL,PHI,False,20.90516957468367,25.10162293962669,1.2873235178650704,0.8392648407991768,+100.0,+113,-115,+113,-128.0,-143,-120,-120
202104120NYK,NYK,LAL,Nerlens Noel,Andre Drummond,LAL,NYK,LAL,NYK,True,0.0,0.0,0.0,0.0,+112.00000000000001,-103,-120,+112,-142.0,-125,-115,-115
202104120ORL,ORL,SAS,Wendell Carter Jr.,Jakob Poeltl,ORL,SAS,ORL,SAS,True,22.559716449022343,23.02171037283896,0.9156097352871676,1.0023291448550182,+100.0,+110,-105,+110,-128.0,-139,-135,-128
202104120MEM,MEM,CHI,Jonas Valanciunas,Nikola Vucevic,MEM,CHI,CHI,MEM,False,23.004956221328943,18.871054786411936,0.8273920114212705,0.8549085816823031,-136.0,-127,-120,-120,+106.0,+100,-115,+106
202104120NOP,NOP,SAC,Steven Adams,Richaun Holmes,NOP,SAC,NOP,SAC,True,26.725779043309025,22.90374772273742,0.8488437207050153,0.9466559102868148,-162.0,-143,-120,-120,+126.0,+113,-115,+126
202104120UTA,UTA,WAS,Rudy Gobert,Alex Len,UTA,WAS,WAS,UTA,False,24.906239873364164,21.53760231653828,0.8332157548856813,0.8526255730347148,-188.0,-148,-145,-145,+146.0,+116,+105,+146
202104120GSW,GSW,DEN,Kevon Looney,Nikola Jokic,DEN,GSW,GSW,DEN,False,23.27265469385265,23.59745672317029,1.839930605646639,0.8190958878734468,-113.0,-103,-110,-103,-113.0,-125,-125,-113
202104120PHO,PHO,HOU,Christian Wood,Christian Wood,PHO,HOU,PHO,HOU,True,22.717432993827327,24.55446866713676,0.8756489946085488,1.5669000667266637,-122.0,-139,-145,-122,-104.0,+110,+105,+110
202104130MIN,MIN,BRK,Naz Reid,Naz Reid,BRK,MIN,BRK,MIN,True,18.10419537363174,25.0,1.8551207928679303,8.333333333333334,,,,,,,,
202104130IND,IND,LAC,Domantas Sabonis,Ivica Zubac,LAC,IND,LAC,IND,True,19.17257974269091,22.308784524506947,1.600689450055788,0.8714270782567162,+112.00000000000001,+105,-115,+112,-142.0,-130,-120,-120
202104130TOR,TOR,ATL,Chris Boucher,Clint Capela,TOR,ATL,TOR,ATL,True,16.740182121576463,22.71892318426196,3.012707739322426,0.825465015921268,-125.0,-115,-115,-115,-102.0,-108,-115,-102
202104130CHO,CHO,LAL,Andre Drummond,Andre Drummond,LAL,CHO,LAL,CHO,True,0.0,0.0,0.0,0.0,+106.0,-125,-120,+106,-136.0,-103,-115,-103
202104130UTA,UTA,OKC,Rudy Gobert,Moses Brown,OKC,UTA,OKC,UTA,True,24.96087533075241,22.602073230506377,0.8336511228786078,2.5104957213466945,-166.0,-129,-160,-129,+130.0,+102,+115,+130
202104130PHO,PHO,MIA,Bam Adebayo,Bam Adebayo,MIA,PHO,PHO,MIA,False,22.83571830798661,23.84868392512072,0.8739250541064831,0.8476883303039396,-102.0,-106,-125,-102,-125.0,-118,-110,-110
202104130POR,POR,BOS,Jusuf Nurkic,Robert Williams III,BOS,POR,BOS,POR,True,26.12154282509328,25.571342755659234,0.8443497546430938,2.334511460623553,-128.0,+100,-120,-100,+100.0,-121.17473761738171,-115,-100
202104140MIN,MIN,MIL,Naz Reid,Brook Lopez,MIL,MIN,MIL,MIN,True,17.962522661444066,26.025390832353228,1.8433929282801624,0.845975593206933,+140.0,+110,+100,+140,-180.0,-139,-140,-139
202104140CHO,CHO,CLE,Jarrett Allen,Jarrett Allen,CLE,CHO,CLE,CHO,True,23.80804182182192,25.8008516659379,0.8385457858822004,0.8643576253878481,+102.0,+104,-125,+104,-130.0,-132,-110,-110
202104140PHI,PHI,BRK,Joel Embiid,Joel Embiid,PHI,BRK,PHI,BRK,True,25.149710291185027,24.657528165373947,0.8399307109390196,0.8283478731573898,-130.0,-113,-135,-113,+102.0,-113,-105,+102
202104140TOR,TOR,SAS,Khem Birch,Jakob Poeltl,SAS,TOR,SAS,TOR,True,18.363433704927303,22.887144904444163,2.285162989769552,0.9975267769021824,-113.0,-106,-110,-106,-113.0,-121,-125,-113
202104140CHI,CHI,ORL,Nikola Vucevic,Wendell Carter Jr.,CHI,ORL,CHI,ORL,True,22.6721574727036,18.82046887798768,0.9130889393323544,0.8552119937347743,-132.0,-118,-140,-118,+104.0,-108,+100,+104
202104140DET,DET,LAC,Mason Plumlee,Ivica Zubac,DET,LAC,DET,LAC,True,22.659610167101203,22.37004391078738,0.8295902962445746,0.8712378617833747,-102.0,+101,-105,+101,-125.0,-129,-135,-125
202104140NOP,NOP,NYK,Steven Adams,Taj Gibson,NOP,NYK,NYK,NOP,False,26.77832667280032,20.15125332049236,0.8491617443327514,1.1034236863798506,-158.0,-137.08518645227505,-120,-120,+124.0,+110,-115,+124
202104140HOU,HOU,IND,Christian Wood,Domantas Sabonis,IND,HOU,IND,HOU,True,24.17805589910561,18.967205157259748,1.5366367187204446,1.5771470260830078,-125.0,-113,-110,-110,-102.0,-113,-125,-102
202104140OKC,OKC,GSW,Moses Brown,Kevon Looney,OKC,GSW,GSW,OKC,False,23.56854734597989,22.87403102432217,2.385727937879939,1.7952895060181244,+112.00000000000001,+107,+105,+112,-142.0,-136,-145,-136
202104140MEM,MEM,DAL,Jonas Valanciunas,Kristaps Porzingis,MEM,DAL,DAL,MEM,False,23.052368318653016,24.030168171423725,0.8281771621148434,0.8635033635714905,+104.0,-103,-115,+104,-132.0,-125,-120,-120
202104140DEN,DEN,MIA,Nikola Jokic,Bam Adebayo,MIA,DEN,DEN,MIA,False,23.67711150439216,23.92887240994423,0.8192102322672757,0.8471217852194306,-122.0,-108,-125,-108,-104.0,-118,-110,-104
202104140SAC,SAC,WAS,Damian Jones,Alex Len,SAC,WAS,WAS,SAC,False,22.89693561994605,21.480417240589425,1.1709067061461371,0.8527028308504657,-136.0,-113,-115,-113,+106.0,-113,-115,+106
202104150ATL,ATL,MIL,Clint Capela,Brook Lopez,MIL,ATL,MIL,ATL,True,22.75281787115981,26.04848741682689,0.8272223468963877,0.8478955501372104,+110.00000000000001,-106,-110,+110,-140.0,-121,-125,-121
202104150CLE,CLE,GSW,Jarrett Allen,Kevon Looney,CLE,GSW,CLE,GSW,True,25.87346615764092,22.52930740825939,0.8637438751046927,1.7592215578984496,-122.0,-113,-105,-105,-104.0,-113,-135,-104
202104150LAL,LAL,BOS,Marc Gasol,Tristan Thompson,LAL,BOS,BOS,LAL,False,23.625763417612205,20.09297482845889,0.8254936709260561,0.8399190144367499,-108.0,-116.46623496762257,-110,-108,-118.0,-106,-125,-106
202104150PHO,PHO,SAC,Damian Jones,Damian Jones,SAC,PHO,SAC,PHO,True,23.04011032081052,22.750537440315043,1.1621454786875236,0.872794317309285,-142.0,-134,-145,-134,+112.00000000000001,+110,+105,+112
202104160UTA,UTA,IND,Rudy Gobert,Domantas Sabonis,UTA,IND,IND,UTA,False,24.8533576787874,19.48284280043905,0.8332300578645075,1.5437320906416705,-186.0,-162,-140,-140,+144.0,+130,+100,+144
202104160DET,DET,OKC,Isaiah Stewart,Moses Brown,DET,OKC,OKC,DET,False,17.450431002618494,24.176736563784186,4.088813555470286,2.2973828083950574,-120.0,-117,-120,-117,-106.0,-107,-115,-106
202104160PHI,PHI,LAC,Joel Embiid,Ivica Zubac,PHI,LAC,PHI,LAC,True,25.234202259689987,22.27683678456036,0.8393725252195948,0.8699394169617768,-154.0,-125,-120,-120,+120.0,+101,-115,+120
202104160WAS,WAS,NOP,Alex Len,Steven Adams,NOP,WAS,NOP,WAS,True,21.40414770721681,26.80949425472661,0.8522179936094201,0.8504874998092238,+144.0,+106,-115,+144,-186.0,-132,-120,-120
202104160BRK,BRK,CHO,Vernon Carey Jr.,DeAndre Jordan,CHO,BRK,BRK,CHO,False,24.575327897956445,25.0,0.8280365926199764,8.333333333333334,-164.0,-159,-145,-145,+128.0,+128,+105,+128
202104160TOR,TOR,ORL,Khem Birch,Wendell Carter Jr.,ORL,TOR,TOR,ORL,False,18.0328364251235,22.73259391685092,2.2236665539987555,0.9122156146932902,-106.0,-107,-120,-106,-120.0,-117,-115,-115
202104160CHI,CHI,MEM,Nikola Vucevic,Jonas Valanciunas,MEM,CHI,MEM,CHI,True,18.767389964986915,23.150943522217403,0.8554214661944926,0.827512933218577,+112.00000000000001,-103,-110,+112,-142.0,-122,-125,-122
202104160HOU,HOU,DEN,Christian Wood,Nikola Jokic,HOU,DEN,HOU,DEN,True,23.688494404015465,23.594144703309844,1.505966058895926,0.8190306365801032,-111.0,+115,+100,+115,-115.0,-143,-140,-115
